#{"t_start": 1711371070.8182018, "env_id": "None"}
r,l,t
160.0,509,7643.134794
220.0,536,7644.440944
300.0,737,7646.162319
180.0,514,7647.393893
120.0,522,7648.61172
200.0,592,7650.209917
240.0,563,7651.690307
120.0,445,7652.706376
240.0,604,7654.122108
120.0,430,7655.107225
200.0,600,7656.821503
160.0,491,7658.035537
160.0,550,7659.305096
140.0,506,7660.77611
340.0,818,7662.856251
160.0,524,7664.117765
240.0,576,7665.696618
120.0,477,7666.896005
160.0,578,7668.241499
180.0,504,7669.60604
160.0,478,7670.928519
300.0,645,7672.631586
200.0,529,7674.070425
120.0,452,7675.165924
140.0,494,7676.332865
140.0,450,7677.394382
160.0,554,7678.968622
180.0,534,7680.382994
120.0,451,7681.435884
100.0,472,7682.564973
140.0,426,7683.901367
160.0,511,7685.170966
160.0,503,7686.532219
320.0,859,7688.707681
260.0,597,7690.073256
200.0,512,7691.556923
160.0,509,7692.803605
180.0,538,7694.17134
160.0,444,7695.34431
420.0,1003,7697.938854
180.0,476,7699.090378
160.0,501,7700.254931
160.0,486,7701.574411
480.0,1439,7705.201379
400.0,1051,7708.036064
180.0,485,7709.171109
160.0,501,7710.462035
420.0,932,7712.870057
200.0,522,7714.098763
340.0,794,7715.990404
140.0,504,7717.47837
160.0,468,7718.602445
320.0,780,7720.418717
140.0,445,7721.706264
180.0,523,7723.009092
180.0,481,7724.154105
400.0,941,7726.683898
180.0,440,7727.728169
120.0,507,7728.975029
240.0,596,7730.651314
200.0,509,7731.928739
220.0,537,7733.227754
180.0,526,7734.477243
160.0,471,7735.563205
240.0,561,7737.238794
180.0,519,7738.470865
160.0,503,7739.644892
180.0,521,7741.074021
140.0,539,7742.49833
240.0,553,7743.822863
260.0,610,7745.306417
180.0,538,7746.54882
200.0,549,7747.855374
200.0,567,7749.200347
160.0,447,7750.25783
120.0,442,7751.458129
200.0,618,7753.163717
160.0,528,7754.381219
120.0,466,7755.567724
240.0,691,7757.434681
160.0,493,7758.61399
200.0,524,7759.865015
120.0,571,7761.515967
220.0,636,7763.092669
140.0,424,7764.396172
180.0,574,7765.839747
360.0,695,7767.885265
140.0,570,7769.235709
180.0,587,7770.676985
260.0,618,7772.352839
140.0,581,7773.748581
220.0,677,7775.488362
260.0,811,7777.96651
140.0,487,7779.354969
100.0,562,7780.744575
260.0,710,7782.399055
160.0,490,7783.879269
160.0,480,7785.077615
180.0,507,7786.701488
380.0,965,7789.159203
180.0,612,7790.754987
140.0,536,7792.400016
240.0,778,7794.568379
220.0,539,7795.94062
380.0,887,7798.34611
320.0,849,7800.342865
180.0,593,7801.749261
180.0,540,7803.23495
220.0,537,7804.595127
320.0,973,7807.052847
240.0,631,7808.781713
220.0,630,7810.27529
220.0,568,7811.736298
180.0,510,7813.152129
400.0,1151,7815.826993
180.0,544,7817.104211
200.0,588,7818.881495
200.0,571,7820.208329
220.0,572,7821.568015
200.0,520,7823.058519
240.0,708,7824.805254
140.0,488,7825.924121
360.0,842,7828.318336
140.0,472,7829.450221
180.0,542,7830.731845
240.0,712,7832.704261
260.0,642,7834.230313
180.0,515,7835.450292
240.0,717,7837.26158
140.0,440,7838.514379
200.0,531,7839.831615
120.0,530,7841.062506
140.0,452,7842.307598
180.0,498,7843.723457
200.0,538,7845.000279
160.0,806,7847.140288
120.0,491,7848.423841
380.0,987,7851.125851
360.0,922,7853.591976
360.0,816,7855.576119
160.0,484,7856.726737
400.0,1050,7859.163921
180.0,505,7860.368116
300.0,827,7862.660118
200.0,543,7863.980833
480.0,1131,7866.656168
180.0,624,7868.386831
300.0,793,7870.326199
300.0,781,7872.319866
360.0,1088,7875.116003
160.0,525,7876.425796
240.0,615,7878.159147
200.0,555,7879.497373
240.0,620,7881.010696
200.0,636,7882.795849
360.0,923,7885.021362
200.0,526,7886.518417
420.0,1167,7889.377574
500.0,1180,7892.180157
380.0,979,7894.877116
260.0,704,7896.539293
140.0,449,7897.626368
220.0,569,7899.281154
220.0,564,7900.608245
140.0,512,7901.941636
200.0,528,7903.497837
220.0,670,7905.201908
220.0,653,7906.797989
180.0,502,7908.241651
220.0,628,7909.851729
380.0,1067,7912.675146
300.0,660,7914.544956
280.0,701,7916.205536
180.0,514,7917.526368
320.0,844,7919.765601
160.0,476,7920.899533
220.0,703,7922.543095
320.0,1049,7925.3391
460.0,1153,7928.508515
280.0,939,7930.764234
240.0,663,7932.32347
460.0,1114,7935.263991
180.0,501,7936.436089
280.0,763,7938.644772
260.0,764,7940.420413
300.0,747,7942.393526
260.0,801,7944.407819
240.0,685,7946.130942
500.0,1290,7949.615473
320.0,861,7951.668022
280.0,835,7953.956677
180.0,634,7955.451542
420.0,1052,7958.273067
360.0,1023,7960.738693
420.0,1081,7963.627695
180.0,605,7965.022302
460.0,1049,7967.826043
380.0,858,7970.322787
500.0,1257,7973.377418
300.0,1006,7976.050387
400.0,1056,7978.748941
320.0,883,7980.967097
280.0,826,7983.206554
280.0,816,7985.245615
440.0,1120,7987.934545
380.0,1114,7990.90678
240.0,681,7992.474281
500.0,1143,7995.198431
260.0,732,7997.246547
180.0,608,7998.691465
360.0,939,8001.27301
260.0,748,8003.017689
220.0,665,8004.985131
280.0,811,8006.962354
320.0,932,8009.517318
320.0,922,8011.738322
220.0,640,8013.233364
340.0,860,8015.593055
220.0,704,8017.307418
240.0,704,8019.087438
200.0,635,8020.772322
180.0,473,8021.897649
300.0,834,8024.05347
140.0,470,8025.302552
360.0,957,8027.545372
320.0,886,8029.98778
180.0,575,8031.396042
340.0,916,8033.881885
180.0,554,8035.184474
180.0,497,8036.36571
200.0,597,8037.786509
320.0,820,8040.043263
320.0,781,8041.966341
280.0,753,8043.950317
260.0,911,8046.237956
340.0,881,8048.558751
220.0,694,8050.264369
260.0,622,8051.733378
220.0,711,8053.451723
140.0,435,8054.732445
160.0,506,8055.966183
180.0,540,8057.259108
140.0,480,8058.558275
380.0,920,8060.918828
240.0,540,8062.203023
300.0,693,8064.142396
220.0,729,8065.975558
300.0,694,8067.818136
180.0,553,8069.138094
260.0,637,8070.780078
240.0,747,8072.736624
140.0,490,8073.848444
240.0,638,8075.633405
180.0,537,8076.984748
380.0,931,8079.503936
160.0,462,8080.593725
180.0,544,8081.868857
200.0,585,8083.558228
200.0,548,8084.913928
420.0,1099,8087.502689
260.0,783,8089.695197
180.0,528,8090.963499
300.0,790,8092.963988
280.0,720,8094.942597
320.0,739,8096.725606
200.0,690,8098.658202
180.0,490,8099.818166
140.0,448,8100.893034
180.0,640,8102.42366
180.0,551,8103.854696
200.0,606,8105.53367
240.0,658,8107.437868
260.0,704,8109.198646
140.0,476,8110.632929
260.0,608,8112.154748
260.0,723,8113.887877
220.0,569,8115.523614
240.0,738,8117.315097
260.0,728,8119.025477
180.0,656,8120.617208
160.0,538,8121.891495
260.0,767,8123.912247
200.0,579,8125.393584
320.0,858,8127.431593
140.0,448,8128.514729
320.0,786,8130.720003
180.0,551,8132.029923
300.0,858,8134.406091
300.0,687,8136.15876
160.0,525,8137.404342
200.0,681,8138.98505
380.0,1106,8141.95234
260.0,634,8143.472394
320.0,824,8145.797567
240.0,598,8147.372238
240.0,619,8149.18173
200.0,577,8150.57739
160.0,494,8151.772133
320.0,822,8153.78999
220.0,619,8155.403071
220.0,682,8157.166782
260.0,621,8158.915959
380.0,916,8161.140316
300.0,831,8163.071174
180.0,582,8164.654936
240.0,665,8166.405826
180.0,520,8167.595631
180.0,569,8169.155158
180.0,527,8170.560212
240.0,668,8172.132118
220.0,559,8173.455476
280.0,759,8175.466229
180.0,552,8176.899762
280.0,714,8178.582129
240.0,538,8179.844454
260.0,698,8181.797118
140.0,505,8182.973614
240.0,702,8184.717566
400.0,1131,8187.821922
200.0,669,8189.771194
180.0,662,8191.359803
240.0,738,8193.078436
200.0,570,8194.544224
160.0,440,8195.764399
280.0,699,8197.440556
280.0,729,8199.345725
240.0,661,8201.06197
260.0,770,8203.336083
260.0,757,8205.262838
240.0,757,8207.231053
180.0,554,8208.618351
220.0,708,8210.302224
300.0,834,8212.306456
220.0,617,8213.836157
260.0,705,8215.795454
300.0,705,8217.462605
200.0,620,8219.11975
160.0,481,8220.36826
180.0,509,8221.588728
260.0,717,8223.436848
280.0,814,8225.667795
240.0,634,8227.232663
200.0,587,8228.672485
260.0,747,8230.784722
400.0,876,8232.897444
240.0,789,8235.054698
160.0,452,8236.190308
160.0,476,8237.338297
160.0,443,8238.386827
240.0,587,8239.795619
320.0,878,8242.15413
320.0,858,8244.245055
380.0,969,8246.86583
200.0,621,8248.673044
260.0,654,8250.201173
360.0,812,8252.121499
260.0,629,8253.772121
160.0,511,8255.13219
260.0,614,8256.59688
180.0,519,8257.830092
360.0,941,8260.346273
120.0,449,8261.473215
480.0,1195,8264.665059
460.0,1063,8267.179149
420.0,965,8269.565121
220.0,616,8271.320568
220.0,795,8273.235808
240.0,641,8274.891839
160.0,579,8276.439209
240.0,666,8277.998497
220.0,562,8279.524546
220.0,656,8281.181454
400.0,1101,8284.000563
220.0,638,8285.649167
160.0,444,8286.802625
260.0,754,8288.767063
140.0,462,8290.02929
160.0,444,8291.200184
280.0,944,8293.446725
160.0,612,8295.211741
240.0,748,8297.007574
200.0,538,8298.276282
160.0,653,8300.191481
200.0,629,8301.677406
200.0,593,8303.074196
140.0,506,8304.279263
280.0,839,8306.41501
140.0,485,8307.739247
380.0,1142,8310.487064
140.0,440,8311.813482
300.0,988,8314.166594
280.0,857,8316.480474
260.0,602,8317.907269
160.0,493,8319.067768
220.0,555,8320.624454
300.0,728,8322.452962
220.0,633,8323.948201
180.0,574,8325.293553
220.0,653,8327.17012
320.0,880,8329.53266
180.0,507,8330.895062
280.0,660,8332.483131
320.0,971,8334.832597
220.0,551,8336.395431
220.0,587,8337.800841
280.0,711,8339.551062
180.0,628,8341.330154
280.0,798,8343.493807
300.0,901,8345.676849
220.0,605,8347.101908
120.0,572,8348.53988
260.0,748,8350.555106
160.0,490,8351.699079
240.0,664,8353.266641
400.0,1322,8356.715418
160.0,582,8358.060632
320.0,714,8360.003252
320.0,937,8362.272968
300.0,730,8363.981228
220.0,624,8365.670475
280.0,687,8367.54532
180.0,481,8368.692519
240.0,614,8370.334513
260.0,684,8372.083948
380.0,981,8374.50435
220.0,730,8376.45866
320.0,937,8378.657009
360.0,939,8381.139595
420.0,1130,8383.937934
260.0,701,8385.582578
360.0,852,8387.91947
440.0,1140,8391.079769
140.0,472,8392.335456
480.0,1083,8395.130662
200.0,704,8396.794761
120.0,475,8397.888278
320.0,877,8400.068575
300.0,821,8402.343991
200.0,665,8403.907694
240.0,764,8406.035572
180.0,584,8407.392551
220.0,692,8409.14694
360.0,970,8411.658357
320.0,856,8413.887432
300.0,751,8415.827411
400.0,1129,8419.060151
260.0,708,8421.03899
280.0,771,8422.881718
360.0,860,8425.242035
600.0,1390,8428.613659
380.0,1029,8431.35704
460.0,1161,8434.141458
360.0,797,8436.102991
220.0,608,8437.837317
480.0,1280,8441.204375
160.0,495,8442.38329
200.0,509,8443.607728
220.0,631,8445.122202
240.0,613,8446.940785
240.0,704,8448.643083
180.0,542,8449.946198
400.0,981,8452.649711
200.0,626,8454.18288
340.0,865,8456.564323
160.0,562,8457.941191
220.0,694,8459.546303
180.0,583,8461.173432
180.0,569,8462.605159
200.0,548,8463.904104
440.0,969,8466.290829
220.0,635,8468.1556
260.0,731,8470.192684
200.0,587,8471.69697
160.0,460,8472.774318
220.0,638,8474.295294
380.0,1086,8477.332593
240.0,599,8478.747703
340.0,934,8481.416565
380.0,857,8483.452219
240.0,623,8484.915879
240.0,634,8486.554563
320.0,918,8488.923295
200.0,633,8490.43902
240.0,720,8492.340712
400.0,875,8494.641492
240.0,764,8496.771681
320.0,786,8498.636378
240.0,614,8500.277158
400.0,934,8503.138629
180.0,534,8504.64596
260.0,692,8506.245029
280.0,702,8507.930286
180.0,568,8509.531904
260.0,682,8511.271045
280.0,882,8513.692134
220.0,689,8515.354954
200.0,550,8516.771455
280.0,751,8518.70768
280.0,817,8520.971751
320.0,825,8522.934242
220.0,638,8524.454477
160.0,481,8525.764657
260.0,723,8527.675503
280.0,773,8529.476708
400.0,936,8531.739547
300.0,741,8533.50885
260.0,700,8535.447215
360.0,731,8537.301945
360.0,867,8539.658657
220.0,670,8541.300499
120.0,425,8542.433424
160.0,497,8543.81101
260.0,829,8545.741895
240.0,700,8547.762547
380.0,857,8549.834363
200.0,531,8551.057884
240.0,697,8552.720604
220.0,586,8554.15492
200.0,633,8555.734679
440.0,1232,8558.906945
260.0,670,8560.675997
160.0,482,8561.99401
160.0,501,8563.166929
300.0,827,8565.33908
240.0,666,8567.055857
320.0,796,8568.995592
240.0,644,8570.543422
260.0,681,8572.267793
180.0,597,8573.985321
260.0,795,8576.094424
420.0,1020,8578.656592
480.0,1216,8581.896952
480.0,1175,8584.76416
300.0,825,8586.680352
380.0,959,8589.313682
140.0,511,8590.506371
400.0,941,8593.015233
380.0,990,8595.66333
220.0,703,8597.432826
240.0,714,8599.165689
280.0,820,8601.16721
380.0,1002,8603.773253
280.0,805,8605.858132
240.0,666,8607.70908
260.0,730,8609.406472
460.0,1134,8612.319127
180.0,505,8613.690593
200.0,639,8615.194981
260.0,837,8617.205219
340.0,826,8619.484732
540.0,1227,8622.495661
380.0,890,8624.872026
200.0,560,8626.145839
220.0,678,8628.103409
400.0,1111,8631.134969
540.0,1245,8634.07655
340.0,764,8635.877712
300.0,797,8637.769914
160.0,572,8639.365599
460.0,1103,8642.195734
180.0,525,8643.650137
200.0,580,8645.05607
420.0,1103,8647.957231
400.0,1128,8650.709808
200.0,590,8652.120293
260.0,757,8653.892793
520.0,1000,8656.237458
320.0,819,8658.491966
280.0,869,8660.61723
280.0,766,8662.725673
220.0,554,8664.074688
260.0,692,8665.691074
340.0,874,8667.889848
140.0,434,8669.136101
240.0,605,8670.548812
280.0,709,8672.425502
340.0,822,8674.542797
480.0,1145,8677.460805
240.0,579,8678.965889
360.0,874,8681.148649
280.0,690,8683.070813
240.0,730,8684.788822
300.0,672,8686.570346
300.0,656,8688.215636
240.0,699,8689.962264
260.0,690,8691.59271
140.0,473,8692.75729
220.0,599,8694.453146
200.0,704,8696.163404
220.0,684,8698.098661
140.0,506,8699.308652
120.0,445,8700.359146
240.0,601,8702.125473
300.0,768,8704.020664
160.0,484,8705.15563
180.0,556,8706.476774
180.0,506,8707.658388
180.0,510,8708.87938
360.0,802,8711.07986
160.0,492,8712.276495
160.0,587,8714.04864
280.0,630,8715.576167
220.0,721,8717.330336
160.0,438,8718.636404
160.0,628,8720.167532
180.0,530,8721.399617
180.0,516,8722.62136
300.0,718,8724.616781
220.0,521,8725.920587
220.0,648,8727.47236
120.0,572,8729.063205
180.0,445,8730.221832
200.0,653,8731.752694
360.0,941,8733.977294
140.0,444,8735.032218
260.0,638,8736.536551
200.0,589,8737.938536
160.0,444,8739.138499
320.0,900,8741.500752
220.0,565,8743.140578
140.0,467,8744.249223
260.0,701,8746.253964
280.0,849,8748.5127
180.0,520,8749.874082
140.0,440,8751.130157
160.0,495,8752.485105
180.0,489,8753.674886
180.0,558,8755.019659
280.0,637,8756.498828
200.0,626,8758.27666
200.0,599,8759.724501
240.0,822,8761.878521
220.0,729,8763.770463
280.0,734,8766.689655
160.0,489,8768.972699
280.0,593,8771.723493
180.0,536,8774.745103
160.0,528,8776.55254
240.0,602,8778.087575
180.0,592,8779.615501
260.0,633,8781.249255
240.0,642,8782.843245
160.0,517,8784.13906
180.0,492,8785.427782
220.0,594,8786.917784
200.0,531,8788.337659
200.0,538,8789.737069
540.0,1081,8792.5307
180.0,643,8794.148835
260.0,639,8795.760727
260.0,701,8797.569101
180.0,580,8798.982825
180.0,505,8800.243147
360.0,826,8802.561314
220.0,616,8804.26406
180.0,552,8805.630459
220.0,682,8807.366481
200.0,658,8809.056291
160.0,600,8810.573303
240.0,553,8811.951358
300.0,670,8813.659697
280.0,665,8815.316521
160.0,511,8816.622883
320.0,807,8818.704231
240.0,620,8820.502631
280.0,734,8822.317017
240.0,634,8823.96807
240.0,541,8825.404341
140.0,501,8826.681834
140.0,477,8827.885377
300.0,658,8829.630885
240.0,692,8831.334148
180.0,506,8832.712729
160.0,534,8834.143389
280.0,803,8836.180803
180.0,641,8837.775911
200.0,596,8839.271981
280.0,736,8841.172539
200.0,539,8842.522205
160.0,496,8843.766363
160.0,446,8844.859718
140.0,476,8846.075667
180.0,575,8847.52375
240.0,669,8849.289694
160.0,475,8850.498667
140.0,509,8851.816081
180.0,534,8853.175843
200.0,567,8854.591537
220.0,685,8856.315152
200.0,619,8857.849703
260.0,780,8859.778758
200.0,657,8861.433472
180.0,540,8862.832798
240.0,596,8864.307422
500.0,1090,8867.481503
240.0,715,8869.338934
360.0,916,8871.665439
160.0,477,8872.824893
160.0,538,8874.194859
200.0,569,8875.579602
420.0,972,8878.069528
180.0,581,8879.60419
240.0,627,8881.241763
180.0,442,8882.403585
260.0,687,8884.120046
200.0,546,8885.468315
160.0,430,8886.595733
400.0,828,8888.699289
280.0,684,8890.382655
160.0,512,8891.650135
420.0,1051,8894.306747
160.0,450,8895.437123
260.0,599,8896.958098
320.0,671,8898.661938
280.0,580,8900.082942
300.0,850,8902.198658
280.0,773,8904.114511
220.0,542,8905.445884
240.0,635,8907.029175
260.0,625,8908.587527
160.0,509,8910.040253
220.0,682,8911.934489
200.0,532,8913.241412
220.0,684,8914.962839
220.0,663,8916.606092
160.0,446,8917.740167
300.0,642,8919.328284
160.0,606,8920.916488
320.0,920,8923.198991
220.0,687,8924.914161
180.0,498,8926.149554
260.0,670,8927.917329
280.0,925,8930.488058
140.0,474,8931.671625
220.0,722,8933.380816
220.0,643,8934.885084
160.0,507,8936.113789
240.0,830,8938.097194
160.0,440,8939.141662
160.0,467,8940.439072
220.0,494,8941.759877
180.0,512,8943.151381
240.0,698,8945.051797
180.0,492,8946.206375
140.0,477,8947.35957
180.0,510,8948.580126
160.0,513,8949.798143
260.0,735,8951.579462
320.0,764,8953.567167
280.0,637,8955.336921
300.0,776,8957.198436
180.0,507,8958.418983
200.0,521,8959.661319
200.0,535,8960.926288
160.0,484,8962.093894
200.0,531,8963.676632
280.0,804,8965.648596
180.0,513,8966.920722
160.0,504,8968.144145
180.0,656,8969.709094
180.0,448,8971.063614
140.0,522,8972.325732
160.0,476,8973.475982
200.0,554,8974.938882
180.0,581,8976.634065
340.0,706,8978.372495
200.0,494,8979.772805
160.0,509,8981.172794
140.0,539,8982.450529
220.0,826,8984.477938
180.0,454,8985.551388
160.0,456,8986.670041
240.0,572,8988.036114
160.0,519,8989.328232
140.0,429,8990.596407
160.0,560,8991.986542
160.0,427,8992.978115
200.0,533,8994.228782
200.0,548,8995.593562
180.0,440,8996.609384
120.0,475,8997.968241
180.0,599,8999.498888
200.0,605,9000.910488
260.0,636,9002.422306
120.0,500,9003.618435
200.0,530,9004.871018
140.0,459,9006.007844
180.0,537,9007.295705
180.0,538,9008.556031
200.0,536,9009.814326
160.0,655,9011.389899
140.0,438,9012.442423
200.0,560,9013.848108
160.0,601,9015.528492
220.0,581,9016.971759
180.0,550,9018.33059
140.0,496,9019.800848
200.0,628,9021.287993
440.0,969,9023.586817
220.0,663,9025.162765
260.0,639,9026.689761
300.0,878,9028.831571
300.0,771,9030.701872
260.0,630,9032.193299
180.0,598,9033.738499
140.0,444,9035.018119
260.0,818,9037.025018
180.0,542,9038.326436
200.0,577,9039.826287
160.0,501,9041.203421
140.0,477,9042.359559
320.0,734,9044.112751
200.0,666,9045.710014
180.0,477,9047.002829
160.0,516,9048.474042
180.0,569,9050.160492
240.0,627,9051.946278
180.0,574,9053.80116
280.0,614,9055.333724
160.0,529,9056.698933
180.0,523,9058.625267
160.0,517,9060.580774
260.0,692,9063.281235
200.0,822,9065.991178
120.0,463,9067.081669
140.0,555,9068.400552
180.0,543,9069.848988
140.0,444,9070.839641
180.0,451,9072.105394
240.0,569,9073.51838
200.0,618,9075.136872
160.0,453,9076.395441
240.0,644,9078.195039
200.0,466,9079.373025
180.0,539,9080.730644
220.0,636,9082.23785
160.0,476,9083.504827
220.0,520,9084.636133
140.0,497,9086.017858
180.0,483,9087.1048
160.0,427,9088.016818
240.0,621,9089.367832
200.0,552,9090.862716
140.0,472,9091.897869
220.0,683,9093.352543
120.0,460,9094.301895
220.0,573,9095.940381
120.0,440,9097.12711
140.0,512,9098.317627
160.0,699,9100.245908
200.0,532,9102.079441
160.0,450,9103.720252
200.0,511,9105.796342
200.0,556,9107.433172
180.0,505,9108.638891
140.0,511,9110.545271
180.0,615,9112.369799
100.0,515,9113.6145
200.0,597,9115.061966
180.0,538,9116.346567
140.0,495,9117.650676
220.0,677,9119.492391
280.0,682,9121.629478
120.0,424,9122.643022
200.0,520,9123.88654
220.0,556,9125.667694
140.0,489,9126.8734
160.0,447,9128.251716
220.0,542,9129.525183
220.0,671,9131.366546
200.0,554,9132.752545
120.0,456,9134.17921
140.0,516,9135.607271
180.0,565,9137.233752
240.0,576,9138.67343
180.0,452,9139.824765
160.0,485,9141.199835
140.0,583,9142.610151
100.0,429,9143.615774
180.0,580,9145.274452
180.0,524,9146.447032
180.0,495,9147.696319
120.0,454,9148.787981
180.0,562,9149.987523
220.0,525,9151.127431
180.0,538,9152.532641
180.0,488,9153.69258
180.0,532,9154.844167
180.0,612,9156.260095
200.0,615,9157.606597
140.0,486,9158.702153
140.0,447,9159.950475
220.0,643,9161.651739
220.0,553,9162.948302
160.0,514,9164.092352
220.0,691,9166.060447
140.0,424,9167.221068
260.0,652,9168.964159
160.0,613,9170.340523
160.0,499,9171.526458
200.0,627,9173.163337
180.0,529,9174.566005
260.0,741,9176.577723
160.0,534,9177.898661
240.0,557,9179.200399
160.0,449,9180.187543
160.0,440,9181.524845
220.0,652,9183.057683
200.0,628,9184.650332
220.0,538,9186.177588
240.0,578,9187.453292
200.0,572,9188.742424
180.0,568,9189.995077
160.0,447,9191.148475
220.0,549,9193.52521
180.0,524,9196.042127
160.0,524,9197.757857
200.0,540,9199.341737
160.0,479,9200.517155
200.0,503,9201.697244
200.0,523,9202.895182
240.0,617,9204.626753
260.0,689,9206.734746
160.0,451,9207.787397
160.0,546,9209.084536
160.0,728,9211.183229
240.0,669,9213.084037
180.0,489,9214.343922
200.0,572,9215.747939
240.0,687,9217.312303
180.0,646,9218.851838
180.0,597,9220.315406
180.0,445,9221.590724
180.0,585,9223.116986
280.0,871,9225.326889
200.0,570,9226.726606
260.0,734,9228.655991
260.0,658,9230.527062
260.0,612,9231.94389
180.0,489,9233.289859
180.0,563,9234.888707
260.0,858,9236.921026
220.0,650,9238.369317
160.0,494,9239.42915
120.0,415,9240.411344
140.0,467,9241.476313
200.0,568,9243.032668
160.0,572,9244.579454
180.0,534,9245.84841
360.0,801,9247.729903
160.0,577,9249.244079
300.0,650,9250.854609
160.0,491,9252.086179
180.0,631,9253.591897
180.0,600,9255.195881
220.0,649,9256.714466
200.0,571,9258.171762
260.0,683,9259.916637
200.0,605,9261.330025
160.0,505,9262.877722
200.0,585,9264.317206
320.0,823,9266.096736
120.0,444,9267.067266
140.0,495,9268.237088
220.0,567,9269.671906
180.0,541,9270.853544
200.0,533,9272.12066
180.0,491,9273.431736
160.0,535,9274.811401
180.0,476,9276.088079
300.0,652,9277.872878
220.0,621,9279.314064
160.0,533,9280.507859
200.0,557,9281.757628
120.0,477,9282.736681
180.0,554,9284.223143
260.0,774,9285.928267
240.0,693,9287.776013
160.0,671,9289.341344
180.0,480,9290.455549
420.0,970,9292.832711
180.0,538,9294.268001
200.0,627,9295.809809
220.0,588,9297.569633
220.0,539,9299.02419
220.0,567,9300.411345
220.0,603,9301.873984
160.0,497,9303.064219
280.0,774,9305.101951
160.0,549,9306.571799
520.0,876,9308.743745
160.0,491,9310.143793
200.0,541,9311.674201
280.0,888,9313.808062
240.0,632,9315.364895
200.0,521,9316.657757
380.0,911,9319.021991
360.0,958,9321.086636
300.0,700,9322.744826
340.0,1002,9325.288851
200.0,540,9326.836012
300.0,756,9329.102188
380.0,857,9331.016141
320.0,910,9336.288344
180.0,586,9340.000174
320.0,819,9342.642303
260.0,771,9344.627783
200.0,587,9346.002644
180.0,556,9347.524258
180.0,527,9348.93435
280.0,747,9350.773465
200.0,587,9352.133238
200.0,495,9353.286624
320.0,863,9355.470252
220.0,656,9356.938313
140.0,558,9358.13056
300.0,833,9360.344569
220.0,525,9361.500667
220.0,658,9362.989424
140.0,424,9364.195978
200.0,558,9365.529128
300.0,872,9367.707482
160.0,483,9368.742933
400.0,832,9370.541536
380.0,890,9372.866697
180.0,648,9374.301558
260.0,735,9375.894578
100.0,426,9376.869947
240.0,645,9378.421677
280.0,732,9380.13307
320.0,810,9382.086173
240.0,638,9383.682008
420.0,920,9386.979622
200.0,609,9392.452058
160.0,576,9395.689642
120.0,427,9398.037791
260.0,651,9401.644365
280.0,664,9406.801095
220.0,591,9411.270504
320.0,780,9419.524167
160.0,479,9424.435386
200.0,519,9427.508507
220.0,599,9430.309743
140.0,441,9431.550332
160.0,488,9432.604848
260.0,609,9434.265724
360.0,797,9436.028531
200.0,587,9437.366918
160.0,476,9438.430189
220.0,646,9440.286307
180.0,531,9441.470621
220.0,686,9443.307673
220.0,507,9444.828679
160.0,623,9446.615298
140.0,481,9447.70006
160.0,560,9448.924171
280.0,700,9450.629625
160.0,521,9452.068131
200.0,552,9453.349089
120.0,415,9454.293191
140.0,536,9455.489759
260.0,600,9456.968995
220.0,649,9458.752127
220.0,536,9459.980644
200.0,579,9461.608003
180.0,535,9462.782209
200.0,603,9464.125273
280.0,913,9466.148833
160.0,509,9467.361577
180.0,523,9468.519999
220.0,703,9470.059937
360.0,854,9472.277997
200.0,566,9473.516503
120.0,423,9474.420173
220.0,598,9476.064292
160.0,502,9477.240588
180.0,543,9478.455824
280.0,692,9480.092259
320.0,898,9482.27576
180.0,593,9483.564729
240.0,635,9485.238
240.0,532,9486.508896
200.0,564,9487.738841
160.0,504,9488.855913
160.0,577,9490.122066
320.0,692,9491.641498
280.0,682,9493.152772
340.0,859,9495.406304
200.0,649,9496.92235
160.0,493,9498.208379
180.0,471,9499.370307
180.0,543,9500.889182
200.0,532,9502.467982
280.0,703,9504.793674
380.0,893,9507.17858
240.0,680,9509.042756
180.0,476,9510.253692
260.0,686,9511.86928
140.0,465,9513.002064
420.0,988,9515.500837
200.0,519,9516.610119
340.0,742,9518.269621
180.0,541,9519.686898
260.0,634,9521.23069
200.0,516,9522.566874
200.0,538,9524.004078
180.0,537,9525.18636
200.0,610,9526.541378
220.0,625,9527.933841
140.0,485,9529.278898
180.0,492,9530.401505
240.0,632,9531.765916
140.0,476,9532.916139
240.0,678,9534.636601
180.0,498,9535.860994
160.0,456,9537.112438
220.0,739,9538.714056
160.0,536,9539.91616
120.0,471,9541.023502
160.0,472,9542.214667
140.0,442,9543.433007
280.0,765,9545.435922
180.0,663,9547.0604
200.0,544,9548.299525
220.0,537,9549.472253
180.0,481,9550.609866
140.0,530,9551.806201
240.0,650,9553.218855
180.0,478,9554.485373
220.0,624,9556.02455
160.0,505,9557.236374
240.0,807,9559.242302
140.0,481,9560.296012
180.0,497,9561.453425
180.0,540,9562.916361
240.0,563,9564.32781
200.0,627,9566.129591
320.0,781,9568.105824
240.0,595,9569.598405
300.0,696,9571.146473
160.0,538,9572.332463
160.0,614,9573.780026
140.0,507,9575.149735
140.0,435,9576.073662
220.0,610,9577.398276
200.0,561,9578.646107
220.0,542,9579.833626
200.0,629,9581.372635
180.0,541,9582.875822
220.0,604,9584.251592
320.0,751,9585.900443
220.0,673,9587.347915
240.0,600,9588.711777
240.0,558,9590.269461
220.0,521,9591.427074
240.0,599,9592.734361
220.0,799,9594.803425
180.0,564,9596.04289
300.0,777,9597.79611
