#{"t_start": 1711294625.507393, "env_id": "None"}
r,l,t
260.0,665,2377.622934
160.0,443,2378.970792
220.0,490,2380.40137
180.0,477,2382.320351
160.0,485,2384.001876
200.0,475,2385.896155
140.0,474,2387.683315
160.0,530,2389.768876
260.0,764,2392.421916
180.0,574,2394.369714
180.0,556,2396.277481
280.0,911,2399.398982
240.0,777,2401.561625
180.0,506,2402.947596
360.0,846,2405.258341
320.0,848,2407.625695
180.0,537,2409.271263
140.0,523,2410.575893
240.0,682,2412.421989
220.0,664,2414.071165
200.0,502,2415.292995
420.0,1327,2418.955009
340.0,771,2420.884618
280.0,793,2423.27963
260.0,952,2425.886889
220.0,652,2427.765834
200.0,537,2429.144755
280.0,884,2431.415103
240.0,775,2433.318347
360.0,892,2435.535029
220.0,612,2437.171226
180.0,528,2438.767029
280.0,695,2440.661741
160.0,537,2442.251474
480.0,1138,2445.736725
360.0,963,2448.410119
220.0,718,2450.244534
160.0,470,2451.628014
280.0,597,2453.113349
160.0,502,2454.322696
280.0,801,2456.258446
220.0,658,2457.848897
160.0,554,2459.185485
340.0,837,2461.325098
420.0,888,2463.59288
220.0,603,2465.165968
200.0,593,2466.60808
180.0,555,2468.034961
240.0,715,2469.788659
140.0,476,2471.107333
340.0,764,2473.095754
200.0,554,2474.424844
280.0,731,2476.252055
280.0,723,2478.001567
140.0,520,2479.289728
260.0,761,2481.116487
260.0,741,2482.925204
240.0,651,2484.475729
200.0,539,2485.790709
200.0,519,2487.052263
240.0,660,2488.670658
200.0,591,2490.182236
100.0,474,2491.351068
220.0,507,2492.561334
160.0,441,2493.647985
260.0,780,2495.570647
320.0,815,2497.562848
160.0,473,2498.772075
260.0,657,2500.376713
220.0,637,2501.931411
360.0,913,2504.21904
220.0,616,2505.721488
260.0,621,2507.234946
300.0,772,2509.106006
320.0,871,2511.361644
200.0,605,2512.977517
300.0,826,2514.949596
240.0,664,2516.792164
200.0,599,2518.410124
180.0,501,2520.009332
300.0,808,2522.118085
180.0,631,2523.685693
180.0,552,2525.015109
180.0,468,2526.144878
220.0,637,2527.667281
260.0,716,2529.544036
340.0,931,2532.026223
300.0,741,2533.983001
200.0,686,2535.830853
320.0,770,2538.437742
280.0,805,2540.554627
200.0,527,2541.902482
180.0,479,2543.073084
300.0,1150,2545.902954
180.0,474,2547.055877
240.0,591,2548.686806
240.0,708,2550.503008
320.0,810,2552.539694
200.0,642,2554.091272
160.0,466,2555.29038
240.0,660,2556.910331
240.0,571,2558.553884
400.0,886,2560.769787
380.0,992,2563.249514
220.0,670,2565.090846
280.0,867,2567.65603
120.0,447,2568.791107
180.0,491,2570.017169
240.0,681,2571.84352
220.0,499,2573.116724
380.0,883,2575.500135
160.0,477,2576.934665
240.0,655,2578.664937
300.0,801,2580.594648
160.0,510,2581.803521
420.0,1092,2584.855374
200.0,605,2586.408692
220.0,579,2587.770701
140.0,477,2589.048796
220.0,643,2590.6818
220.0,605,2592.300238
480.0,1072,2595.418112
360.0,762,2597.341031
160.0,487,2598.507707
200.0,538,2599.781965
300.0,784,2601.766985
280.0,798,2604.032136
180.0,570,2605.623659
260.0,684,2607.390183
300.0,734,2609.22857
200.0,588,2610.748126
