#{"t_start": 1711578780.53631, "env_id": "None"}
r,l,t
540.0,1444,6382.971598
380.0,1081,6387.147838
660.0,1618,6391.737801
880.0,1999,6397.423747
580.0,1467,6401.771392
440.0,1291,6405.513986
660.0,1592,6410.202864
500.0,1224,6413.797751
540.0,1358,6417.674725
720.0,1687,6422.458232
540.0,1441,6426.593918
540.0,1330,6430.330067
860.0,1890,6435.845364
580.0,1451,6441.560081
460.0,1170,6446.460889
600.0,1498,6450.792046
640.0,1472,6454.864658
820.0,1847,6460.304964
400.0,1067,6463.344121
500.0,1265,6466.939226
560.0,1429,6471.200355
460.0,1179,6474.549031
820.0,1851,6479.649609
520.0,1335,6483.367148
580.0,1315,6487.105092
440.0,1147,6490.635247
500.0,1429,6494.834236
540.0,1376,6500.068317
580.0,1435,6505.996271
580.0,1369,6510.15806
740.0,1657,6514.965256
580.0,1428,6519.05383
540.0,1319,6522.880866
340.0,1010,6525.772426
600.0,1416,6529.963892
620.0,1391,6533.943659
380.0,1016,6536.787141
560.0,1340,6540.763353
460.0,1192,6544.145829
560.0,1432,6548.198824
740.0,1703,6553.160498
460.0,1223,6556.82685
660.0,1537,6563.051825
540.0,1325,6567.785572
380.0,1015,6570.70194
860.0,1951,6576.301043
780.0,1695,6581.004782
440.0,1261,6584.699393
700.0,1612,6589.407395
620.0,1432,6593.606043
620.0,1375,6597.912155
640.0,1561,6602.469129
860.0,1792,6607.567873
440.0,1042,6610.598572
360.0,997,6613.283475
520.0,1351,6617.361664
780.0,1695,6624.471982
660.0,1625,6629.720116
780.0,1784,6634.787532
580.0,1369,6638.663793
800.0,1896,6644.046046
580.0,1427,6648.36607
840.0,1983,6654.197601
640.0,1474,6658.413359
620.0,1434,6662.656536
640.0,1542,6666.893582
740.0,1723,6671.93925
460.0,1181,6675.272525
560.0,1427,6680.707779
700.0,1532,6686.961311
540.0,1369,6691.084568
740.0,1751,6696.031052
620.0,1444,6700.263184
600.0,1453,6704.285578
440.0,1174,6707.94973
380.0,1057,6711.035224
480.0,1166,6714.403778
480.0,1186,6717.89429
540.0,1430,6721.998493
600.0,1414,6725.885038
680.0,1621,6730.69189
460.0,1152,6733.933908
600.0,1588,6739.587897
400.0,1121,6744.142978
1060.0,2247,6751.234033
580.0,1429,6755.250563
780.0,1882,6760.656935
500.0,1224,6764.210338
900.0,1887,6770.0375
520.0,1329,6773.826394
420.0,1058,6776.851496
600.0,1404,6780.81643
540.0,1323,6784.615309
320.0,950,6787.279551
640.0,1440,6791.514565
560.0,1450,6795.546862
540.0,1395,6801.112735
480.0,1291,6806.596807
400.0,1103,6809.714487
580.0,1303,6813.380085
680.0,1618,6818.091879
560.0,1400,6822.085932
380.0,1030,6825.003142
660.0,1597,6829.653762
840.0,1895,6834.994454
800.0,1742,6840.138664
600.0,1591,6844.531352
700.0,1579,6849.222686
400.0,1144,6852.432945
460.0,1176,6855.753268
320.0,985,6859.69759
520.0,1248,6864.826345
680.0,1495,6869.555745
820.0,1852,6874.775167
480.0,1172,6878.044634
700.0,1623,6882.574172
660.0,1672,6887.441413
420.0,996,6890.304638
320.0,936,6893.150655
660.0,1733,6898.030077
780.0,1726,6903.338091
600.0,1429,6907.340281
760.0,1689,6912.246713
580.0,1458,6916.370281
720.0,1681,6923.335012
520.0,1293,6928.131345
520.0,1257,6931.618008
440.0,1243,6935.091522
700.0,1727,6940.141226
440.0,1157,6943.411703
820.0,1772,6948.721176
300.0,935,6951.299323
720.0,1591,6955.778198
560.0,1434,6959.848455
840.0,1797,6965.006631
540.0,1216,6968.419816
540.0,1228,6972.026451
660.0,1498,6976.409478
760.0,1605,6982.905236
760.0,1689,6988.971552
720.0,1663,6993.94276
460.0,1171,6997.299845
500.0,1257,7001.384822
520.0,1426,7005.41794
600.0,1408,7009.434041
640.0,1476,7013.854701
580.0,1419,7017.754367
920.0,2044,7023.671652
540.0,1275,7027.295261
300.0,890,7029.874108
540.0,1234,7033.313021
680.0,1572,7038.627425
640.0,1476,7044.712008
720.0,1655,7050.067077
640.0,1516,7054.287679
700.0,1530,7058.57079
600.0,1470,7062.655751
780.0,1899,7068.212351
640.0,1571,7072.761011
480.0,1270,7076.376713
540.0,1333,7080.172883
820.0,1886,7085.600478
500.0,1262,7089.11663
760.0,1696,7093.816735
720.0,1693,7099.748818
620.0,1476,7105.740827
560.0,1428,7110.139372
620.0,1452,7114.636779
460.0,1144,7117.986517
580.0,1428,7122.021724
520.0,1212,7125.405839
640.0,1511,7130.002843
580.0,1473,7134.146475
620.0,1467,7138.233353
600.0,1343,7142.214128
500.0,1261,7145.842598
580.0,1430,7149.814346
760.0,1648,7154.585495
700.0,1647,7160.574205
520.0,1186,7165.461495
600.0,1401,7169.971962
520.0,1192,7173.410249
480.0,1350,7177.336957
640.0,1611,7181.783535
520.0,1241,7185.233758
760.0,1652,7189.93362
480.0,1208,7193.545889
540.0,1328,7197.495011
600.0,1433,7201.454856
560.0,1411,7205.517748
440.0,1174,7208.923467
660.0,1551,7213.262842
620.0,1443,7217.802871
400.0,1042,7222.156798
460.0,1084,7226.591087
460.0,1225,7230.113804
680.0,1716,7234.913216
660.0,1511,7239.349294
740.0,1759,7244.323982
700.0,1718,7249.634393
480.0,1112,7252.795357
540.0,1208,7255.98433
640.0,1394,7260.068902
720.0,1656,7264.661073
700.0,1702,7269.65012
400.0,1035,7272.611013
600.0,1447,7276.723733
440.0,1210,7281.649144
440.0,1159,7286.404098
700.0,1763,7291.724712
540.0,1431,7295.84793
540.0,1431,7299.806794
600.0,1495,7304.209651
580.0,1421,7308.531491
500.0,1188,7311.958896
520.0,1438,7316.047368
640.0,1429,7320.090815
680.0,1701,7324.93771
660.0,1627,7329.574492
600.0,1434,7333.706058
600.0,1418,7338.239976
700.0,1649,7345.034599
700.0,1527,7350.005711
560.0,1403,7354.006189
520.0,1199,7358.208978
580.0,1414,7363.614254
620.0,1438,7367.779745
740.0,1701,7372.780234
640.0,1527,7377.0301
640.0,1436,7381.004976
620.0,1451,7385.020995
380.0,1017,7387.903152
560.0,1448,7392.121456
500.0,1225,7395.656482
420.0,1083,7399.71277
520.0,1252,7404.815031
800.0,1899,7411.019263
620.0,1608,7415.537735
680.0,1655,7420.358209
720.0,1700,7425.251777
780.0,1890,7430.73999
560.0,1258,7434.475247
520.0,1202,7437.770762
720.0,1711,7443.756613
600.0,1484,7448.238762
540.0,1254,7451.958803
360.0,1015,7454.870881
760.0,1711,7461.258443
740.0,1705,7467.64734
940.0,2169,7474.300377
640.0,1487,7478.543763
740.0,1697,7483.522228
640.0,1424,7487.624435
580.0,1382,7492.183013
860.0,1927,7497.67653
500.0,1197,7501.424837
380.0,980,7504.242964
360.0,1014,7507.18235
820.0,1927,7512.785743
780.0,1756,7517.651024
580.0,1453,7521.75929
580.0,1457,7526.03261
640.0,1646,7530.611399
640.0,1444,7534.641866
440.0,1111,7537.773445
600.0,1423,7541.897515
460.0,1207,7545.432369
680.0,1522,7549.724352
680.0,1698,7554.64879
720.0,1650,7559.215196
400.0,1123,7562.473725
520.0,1303,7566.270021
540.0,1225,7569.513707
540.0,1348,7573.416027
540.0,1446,7577.627365
420.0,1092,7580.719313
680.0,1591,7585.169409
600.0,1414,7589.273078
600.0,1432,7593.374392
600.0,1427,7597.409506
480.0,1385,7601.430985
280.0,921,7604.010802
480.0,1208,7607.498867
540.0,1432,7611.534228
540.0,1447,7615.854767
600.0,1443,7620.404089
440.0,1130,7623.645756
680.0,1567,7628.11459
580.0,1434,7632.09162
580.0,1401,7636.251059
920.0,1895,7641.621932
620.0,1436,7645.788925
360.0,1094,7648.937788
520.0,1446,7652.956873
700.0,1582,7657.690693
680.0,1647,7662.16646
540.0,1432,7666.411137
760.0,1700,7671.141416
760.0,1757,7676.238425
500.0,1248,7679.754229
660.0,1625,7684.401218
700.0,1676,7689.119095
560.0,1317,7692.882173
580.0,1359,7697.000499
660.0,1587,7701.371531
740.0,1668,7706.331876
660.0,1467,7710.654217
480.0,1175,7713.941465
620.0,1720,7718.767147
340.0,1011,7721.604326
580.0,1499,7726.013409
580.0,1320,7729.712289
620.0,1391,7733.563315
520.0,1316,7737.385917
740.0,1711,7742.356358
540.0,1459,7746.596167
420.0,1057,7749.603315
540.0,1398,7753.739492
540.0,1426,7757.931512
720.0,1708,7762.731121
680.0,1650,7767.485831
560.0,1291,7771.05307
720.0,1710,7776.098217
620.0,1449,7780.080475
660.0,1607,7784.789765
660.0,1488,7789.038799
640.0,1550,7793.66323
580.0,1413,7797.699961
660.0,1511,7802.004894
580.0,1374,7806.017725
580.0,1437,7810.0506
760.0,1699,7815.000165
500.0,1192,7818.509136
440.0,1117,7821.742585
580.0,1410,7825.666034
560.0,1437,7829.66377
580.0,1360,7833.486392
500.0,1190,7836.931868
560.0,1358,7840.905479
600.0,1512,7845.073242
620.0,1423,7849.360258
540.0,1426,7853.383344
820.0,1872,7858.80636
540.0,1355,7862.693479
580.0,1422,7866.969534
700.0,1645,7871.608698
520.0,1271,7875.269157
500.0,1332,7880.192533
760.0,1911,7887.665589
780.0,1711,7892.380036
580.0,1437,7896.636018
580.0,1417,7900.673536
580.0,1432,7904.608163
480.0,1195,7908.178752
580.0,1466,7912.421889
540.0,1343,7916.117643
480.0,1184,7919.373734
500.0,1184,7922.801018
600.0,1438,7926.858812
680.0,1595,7931.51693
620.0,1422,7935.757151
680.0,1614,7942.043784
500.0,1196,7946.917208
440.0,1318,7950.806831
600.0,1428,7954.914323
420.0,1114,7958.121094
700.0,1659,7962.807688
600.0,1432,7967.00095
600.0,1433,7971.04461
660.0,1527,7975.515839
580.0,1453,7979.593266
560.0,1451,7983.790194
740.0,1639,7988.53619
680.0,1698,7993.321331
600.0,1435,7997.872287
660.0,1667,8004.883204
620.0,1467,8009.457705
580.0,1447,8013.763552
520.0,1257,8017.308756
720.0,1727,8022.289919
580.0,1428,8026.33798
520.0,1451,8030.805282
720.0,1769,8035.809221
520.0,1440,8040.124346
500.0,1268,8043.72551
500.0,1187,8047.103563
600.0,1699,8052.127403
620.0,1438,8056.107873
380.0,1025,8060.444731
500.0,1369,8066.154691
540.0,1328,8069.988942
600.0,1468,8074.121722
600.0,1489,8078.471217
500.0,1227,8082.010707
560.0,1226,8085.346704
540.0,1479,8089.701429
720.0,1561,8094.434053
680.0,1608,8099.05879
520.0,1449,8103.259413
620.0,1447,8107.246273
760.0,1666,8112.163759
480.0,1208,8115.666822
620.0,1431,8121.294792
680.0,1674,8127.989766
600.0,1450,8132.141959
540.0,1315,8135.835986
720.0,1736,8140.878375
740.0,1849,8145.927162
420.0,1060,8149.190962
900.0,1887,8154.479627
520.0,1425,8158.669292
840.0,1861,8164.010883
900.0,1931,8169.486922
420.0,1041,8172.508124
460.0,1316,8176.309948
700.0,1711,8183.467059
720.0,1634,8189.268859
720.0,1686,8193.891147
600.0,1491,8198.366531
700.0,1653,8202.937255
620.0,1449,8207.253814
540.0,1250,8210.865498
740.0,1687,8215.568043
620.0,1465,8219.884869
340.0,1027,8222.818426
700.0,1677,8227.43269
580.0,1394,8231.609733
500.0,1426,8235.605032
640.0,1466,8241.467165
660.0,1488,8247.403013
620.0,1450,8251.578886
540.0,1430,8255.528025
620.0,1434,8259.670455
600.0,1408,8263.408996
560.0,1359,8267.403947
740.0,1767,8272.764799
460.0,1154,8276.017964
580.0,1475,8280.076189
620.0,1407,8284.192792
740.0,1690,8288.882949
680.0,1543,8293.172193
640.0,1525,8298.152882
720.0,1723,8305.272592
880.0,1911,8311.160589
540.0,1378,8315.002945
580.0,1447,8319.228908
560.0,1459,8323.335694
740.0,1711,8328.392891
600.0,1432,8332.433156
620.0,1419,8336.556454
600.0,1393,8340.805832
800.0,1703,8345.598977
600.0,1479,8349.912519
640.0,1462,8353.862694
660.0,1470,8358.976764
720.0,1719,8365.912127
620.0,1429,8370.340194
500.0,1202,8373.782445
660.0,1463,8377.839795
840.0,1959,8383.505828
680.0,1509,8387.867591
600.0,1359,8392.142493
520.0,1290,8395.864953
580.0,1489,8400.44647
520.0,1432,8404.648549
580.0,1385,8408.505617
640.0,1447,8412.634974
620.0,1453,8417.104401
640.0,1538,8423.304314
600.0,1412,8428.297855
780.0,1750,8433.401649
660.0,1571,8437.826668
580.0,1393,8441.916903
560.0,1436,8445.930575
620.0,1495,8450.265432
580.0,1421,8454.400435
980.0,2137,8460.522031
360.0,1006,8463.377385
420.0,1060,8466.430484
500.0,1341,8470.145606
780.0,1900,8475.620276
520.0,1250,8480.449821
600.0,1396,8486.250032
760.0,1698,8491.444065
680.0,1688,8496.29287
540.0,1284,8499.927578
720.0,1669,8504.595978
560.0,1563,8509.260244
540.0,1308,8512.912461
700.0,1720,8517.944703
580.0,1420,8521.877417
640.0,1518,8526.078051
560.0,1425,8530.061633
460.0,1178,8533.425836
600.0,1446,8537.819519
660.0,1615,8544.655057
780.0,1719,8550.687504
500.0,1216,8554.163839
640.0,1414,8558.36407
460.0,1171,8561.749212
460.0,1135,8564.934146
560.0,1431,8569.252105
480.0,1173,8572.571445
580.0,1384,8576.415821
600.0,1448,8580.657728
780.0,1696,8585.475147
620.0,1521,8589.843161
520.0,1308,8593.685219
760.0,1653,8599.154246
580.0,1441,8605.15728
560.0,1385,8609.474584
680.0,1593,8614.001467
480.0,1061,8617.067735
540.0,1433,8621.267982
520.0,1234,8624.85252
520.0,1456,8629.291854
580.0,1399,8633.259532
760.0,1712,8638.053869
580.0,1417,8642.208602
640.0,1520,8646.468164
560.0,1365,8650.51305
540.0,1295,8654.223456
500.0,1176,8658.279958
560.0,1252,8663.314133
540.0,1585,8668.946238
580.0,1464,8672.958199
620.0,1418,8676.88611
460.0,1103,8680.118653
620.0,1454,8684.370147
680.0,1580,8688.790139
580.0,1420,8693.072653
680.0,1625,8697.76687
580.0,1511,8702.207031
580.0,1346,8706.053474
520.0,1335,8709.754673
820.0,1719,8714.773846
640.0,1385,8719.776823
560.0,1374,8725.447804
560.0,1404,8729.932293
540.0,1304,8733.787935
600.0,1428,8737.585052
580.0,1373,8741.555024
440.0,1120,8744.770622
300.0,1032,8747.474886
600.0,1367,8751.464164
600.0,1411,8755.576797
600.0,1449,8759.508261
420.0,1104,8762.746656
660.0,1433,8766.781805
680.0,1609,8771.272277
420.0,1200,8774.840648
640.0,1618,8780.856739
560.0,1271,8786.206344
580.0,1439,8790.565426
500.0,1362,8794.329767
760.0,1711,8799.375049
640.0,1477,8803.4683
400.0,1057,8806.458343
420.0,1026,8809.695557
580.0,1442,8813.800112
600.0,1352,8817.545498
480.0,1187,8820.930822
720.0,1673,8825.733627
720.0,1669,8830.551479
600.0,1392,8834.52646
580.0,1457,8839.814228
600.0,1449,8845.621113
620.0,1489,8850.339713
780.0,1875,8855.546472
680.0,1631,8860.455002
580.0,1308,8864.05092
760.0,1657,8869.169187
540.0,1177,8872.461345
700.0,1667,8877.179222
600.0,1442,8881.44161
620.0,1393,8885.165644
740.0,1680,8889.989282
480.0,1210,8893.358895
340.0,941,8896.061385
700.0,1684,8903.11888
500.0,1189,8907.583471
580.0,1402,8911.47696
660.0,1541,8916.028571
580.0,1382,8919.882541
540.0,1431,8923.89862
720.0,1668,8928.806099
500.0,1233,8932.261856
740.0,1660,8937.020033
540.0,1197,8940.481197
600.0,1469,8944.544086
520.0,1365,8948.495511
620.0,1447,8952.672718
740.0,1671,8957.816702
600.0,1415,8963.659602
640.0,1495,8969.199635
440.0,1114,8972.385737
640.0,1481,8976.446506
580.0,1369,8980.430785
620.0,1442,8984.620353
820.0,1831,8990.06052
660.0,1432,8994.273027
520.0,1370,8998.120306
520.0,1272,9001.861898
640.0,1471,9006.060691
560.0,1432,9010.05682
800.0,1719,9015.096774
500.0,1250,9019.691756
600.0,1429,9025.555166
600.0,1443,9030.046407
740.0,1681,9034.880792
760.0,1701,9039.702564
480.0,1201,9043.235751
440.0,1120,9046.384893
580.0,1457,9050.576819
720.0,1613,9055.346991
680.0,1499,9059.531198
580.0,1405,9063.551547
480.0,1169,9066.923478
760.0,1697,9071.704865
580.0,1415,9075.810624
500.0,1181,9080.40048
420.0,1026,9084.606975
440.0,1143,9088.251785
660.0,1575,9092.837742
760.0,1673,9097.479816
760.0,1758,9102.607696
520.0,1296,9106.187057
800.0,1749,9111.358313
660.0,1496,9115.483279
880.0,1966,9121.176068
460.0,1182,9124.50473
880.0,1914,9130.011592
560.0,1431,9133.970457
700.0,1516,9139.288547
360.0,942,9143.32144
680.0,1591,9149.425912
720.0,1682,9154.15148
360.0,922,9156.759255
480.0,1384,9160.875288
340.0,895,9163.43507
640.0,1588,9168.072014
460.0,1192,9171.591194
580.0,1440,9175.66359
580.0,1290,9179.430747
460.0,1127,9182.691115
620.0,1435,9186.65825
620.0,1529,9191.155792
660.0,1465,9195.305869
360.0,924,9198.753824
500.0,1212,9203.678782
540.0,1290,9208.488576
500.0,1288,9212.045745
580.0,1382,9216.054868
540.0,1191,9219.411179
700.0,1669,9224.16381
500.0,1235,9227.738159
740.0,1682,9232.330508
400.0,1125,9235.534769
480.0,1379,9239.736994
540.0,1412,9243.724346
620.0,1467,9247.869707
400.0,1099,9251.184366
600.0,1514,9255.854038
740.0,1701,9264.011857
580.0,1385,9270.174993
660.0,1583,9274.843506
560.0,1303,9278.636409
600.0,1435,9282.831051
880.0,1975,9288.253324
520.0,1185,9291.880172
520.0,1266,9295.731443
560.0,1323,9299.528127
400.0,1042,9302.868889
580.0,1261,9306.640304
600.0,1423,9310.845015
620.0,1515,9315.173488
540.0,1309,9319.077553
460.0,1096,9322.176722
540.0,1279,9325.953671
620.0,1414,9329.69109
480.0,1159,9333.015034
460.0,1127,9336.230328
440.0,1099,9339.415203
640.0,1457,9343.589341
500.0,1195,9346.936448
460.0,1063,9350.032255
640.0,1515,9354.309575
520.0,1264,9358.206148
360.0,994,9361.091604
680.0,1580,9365.724475
740.0,1687,9370.426351
680.0,1607,9375.192844
700.0,1700,9380.018467
640.0,1463,9384.321243
740.0,1685,9389.013204
580.0,1417,9393.143382
480.0,1209,9396.554183
620.0,1445,9400.550024
400.0,1108,9403.687277
420.0,1045,9406.726523
500.0,1206,9410.194093
480.0,1171,9413.614841
380.0,884,9416.079779
340.0,920,9418.725876
640.0,1441,9422.962686
460.0,1037,9425.943741
740.0,1661,9430.648646
380.0,1029,9433.610187
620.0,1426,9437.776212
620.0,1460,9441.994267
460.0,1086,9445.07267
680.0,1580,9449.520731
620.0,1459,9453.703295
420.0,1028,9456.614467
300.0,877,9459.006679
500.0,1183,9462.417913
400.0,1032,9465.456684
680.0,1686,9470.126323
860.0,1959,9475.783618
800.0,1719,9480.889886
680.0,1697,9485.538054
740.0,1638,9490.286237
400.0,930,9492.980092
480.0,1098,9496.096435
460.0,1083,9499.26502
740.0,1689,9504.025589
580.0,1371,9508.031353
660.0,1481,9512.128162
540.0,1347,9515.976811
720.0,1719,9521.126101
440.0,1132,9524.338413
540.0,1305,9528.106894
580.0,1293,9531.956584
760.0,1707,9536.733123
620.0,1607,9541.536867
340.0,890,9543.979317
640.0,1509,9548.251902
420.0,1012,9551.182188
520.0,1182,9554.509483
580.0,1457,9558.657748
640.0,1511,9562.904559
680.0,1593,9567.572929
360.0,1058,9570.568781
580.0,1433,9574.553581
440.0,1180,9577.935801
580.0,1448,9582.164288
480.0,1182,9585.561599
520.0,1183,9588.94949
760.0,1802,9594.263802
580.0,1358,9598.135425
540.0,1233,9601.657779
720.0,1667,9606.574155
680.0,1610,9610.980072
800.0,1780,9616.244528
580.0,1461,9620.716412
760.0,1647,9625.413592
760.0,1735,9630.698816
760.0,1687,9635.37145
560.0,1271,9639.085842
860.0,1874,9644.305852
560.0,1459,9648.652254
560.0,1435,9652.701335
740.0,1730,9657.632361
800.0,1783,9662.600001
780.0,1711,9667.574652
780.0,1682,9672.226316
840.0,1893,9677.573436
540.0,1292,9681.358317
600.0,1432,9685.480711
600.0,1397,9689.401366
780.0,1687,9694.374503
440.0,1179,9697.715044
680.0,1559,9701.998795
440.0,922,9704.647027
900.0,2018,9710.412786
400.0,993,9713.246991
340.0,977,9716.04278
860.0,1871,9721.474498
900.0,2070,9727.108714
320.0,909,9729.787597
680.0,1546,9734.043008
140.0,507,9735.604848
500.0,1271,9739.168821
460.0,1151,9742.446054
820.0,1780,9747.620395
380.0,971,9750.397892
660.0,1515,9754.614572
580.0,1459,9758.859134
280.0,738,9760.856093
600.0,1435,9764.991073
340.0,874,9767.439895
620.0,1470,9771.708482
640.0,1497,9775.872994
340.0,948,9778.579461
560.0,1384,9782.631482
760.0,1734,9787.591373
620.0,1469,9791.888046
780.0,1680,9796.680139
560.0,1344,9800.391109
620.0,1456,9804.748703
580.0,1382,9808.600463
740.0,1611,9813.125855
200.0,731,9815.238582
480.0,1095,9818.338121
460.0,1114,9821.448125
680.0,1505,9825.875401
660.0,1591,9830.311487
520.0,1214,9833.676684
580.0,1366,9837.755896
680.0,1633,9842.295577
640.0,1439,9846.386761
440.0,1324,9850.47421
520.0,1156,9853.6993
780.0,1844,9858.870692
640.0,1534,9863.24276
620.0,1451,9867.376444
600.0,1365,9871.283057
600.0,1410,9875.296127
660.0,1485,9879.462215
620.0,1452,9883.698682
680.0,1468,9887.807656
760.0,1735,9893.089048
580.0,1431,9897.400211
540.0,1208,9901.027728
500.0,1179,9904.382486
220.0,630,9906.072028
600.0,1434,9910.228817
780.0,1633,9914.915628
860.0,1943,9920.230995
580.0,1451,9924.566299
560.0,1426,9928.471376
560.0,1324,9932.159227
720.0,1672,9937.083426
820.0,1759,9942.06068
620.0,1448,9946.211162
780.0,1792,9951.386199
740.0,1669,9956.016458
560.0,1341,9959.945263
800.0,1890,9965.249111
660.0,1483,9969.617263
520.0,1349,9973.478021
640.0,1505,9977.646912
520.0,1204,9981.124798
760.0,1762,9986.15322
500.0,1127,9989.286637
680.0,1500,9993.578187
480.0,1139,9996.833836
300.0,862,9999.375381
460.0,1045,10002.34045
480.0,1250,10005.731204
520.0,1261,10009.231081
580.0,1411,10013.187391
700.0,1561,10017.63688
340.0,848,10019.93632
500.0,1171,10023.402694
480.0,1103,10026.489207
480.0,1280,10030.201643
620.0,1462,10034.443535
300.0,775,10036.729077
520.0,1265,10040.2455
820.0,1849,10045.6279
440.0,1053,10048.561658
580.0,1347,10052.363479
660.0,1545,10056.710617
580.0,1344,10060.608669
780.0,1706,10065.340025
580.0,1259,10068.980487
500.0,1148,10072.275043
480.0,1282,10076.019565
680.0,1689,10080.691282
760.0,1686,10085.636185
560.0,1376,10089.513117
660.0,1489,10093.87286
420.0,1093,10097.024521
540.0,1329,10100.855925
520.0,1430,10104.810461
660.0,1478,10109.329534
700.0,1556,10113.605973
620.0,1453,10117.779411
560.0,1283,10121.539286
640.0,1588,10125.872224
380.0,1060,10128.866192
760.0,1693,10133.801802
640.0,1511,10137.954521
480.0,1176,10141.279654
620.0,1514,10145.463753
400.0,1119,10148.707698
640.0,1415,10152.826354
680.0,1570,10157.252425
660.0,1478,10161.521747
600.0,1437,10165.656532
600.0,1389,10169.548533
240.0,714,10171.651438
560.0,1351,10175.402921
520.0,1280,10178.973252
600.0,1417,10183.15592
760.0,1597,10187.650875
380.0,903,10190.288133
720.0,1504,10194.581374
660.0,1567,10199.29624
420.0,1110,10202.426075
360.0,1028,10205.671926
760.0,1679,10210.45557
360.0,927,10213.130919
520.0,1363,10216.990369
540.0,1166,10220.395609
440.0,1120,10223.667814
680.0,1474,10227.885464
540.0,1211,10231.259633
420.0,1051,10234.245154
320.0,815,10236.638505
420.0,1031,10239.580908
260.0,769,10241.646305
700.0,1487,10245.941664
340.0,1022,10248.857942
820.0,1680,10253.581321
820.0,1815,10258.755831
640.0,1535,10263.227196
560.0,1276,10266.897522
560.0,1111,10269.685087
540.0,1316,10273.567999
240.0,705,10275.512288
300.0,779,10277.833587
260.0,738,10279.90316
480.0,1091,10283.026048
580.0,1439,10287.176655
280.0,850,10289.625901
360.0,943,10292.25587
480.0,1090,10295.345022
260.0,765,10297.501223
480.0,1143,10300.786322
420.0,987,10303.571397
440.0,1048,10306.561018
480.0,1117,10309.74612
280.0,847,10312.089266
500.0,1206,10315.556903
320.0,903,10318.078093
180.0,538,10319.734829
760.0,1599,10324.13296
220.0,624,10326.042704
280.0,791,10328.229551
540.0,1359,10332.086993
420.0,1165,10335.387374
280.0,706,10337.50479
160.0,549,10338.980232
420.0,1015,10341.929086
520.0,1143,10345.129045
360.0,881,10347.77964
560.0,1215,10351.174564
260.0,700,10353.315927
500.0,1219,10356.742372
340.0,870,10359.340017
340.0,861,10361.75969
500.0,1256,10365.359251
380.0,970,10368.091733
460.0,1159,10371.437659
380.0,931,10374.065879
540.0,1286,10377.733018
760.0,1606,10382.205017
180.0,555,10383.65213
340.0,874,10386.137546
260.0,748,10388.350051
240.0,649,10390.122884
620.0,1438,10394.300163
280.0,702,10396.274989
180.0,535,10397.802075
300.0,757,10399.741823
240.0,651,10401.723968
600.0,1292,10405.358564
320.0,855,10407.853313
360.0,921,10410.478631
380.0,912,10413.174532
580.0,1378,10417.213758
300.0,701,10419.200996
540.0,1248,10422.676458
640.0,1280,10426.634885
360.0,880,10429.101556
740.0,1704,10433.976789
200.0,605,10435.68356
320.0,810,10437.901916
700.0,1665,10442.729969
360.0,910,10445.428987
420.0,1111,10448.744965
380.0,922,10451.340543
180.0,540,10452.772592
220.0,590,10454.566885
520.0,1152,10457.911231
340.0,877,10460.401104
280.0,823,10462.694125
740.0,1627,10467.419055
380.0,1085,10470.477183
880.0,1855,10475.830284
640.0,1431,10479.859644
800.0,1750,10484.944307
560.0,1224,10488.367462
460.0,1060,10491.387127
440.0,1151,10494.762364
400.0,1007,10497.675429
300.0,861,10500.199198
560.0,1319,10503.874105
160.0,558,10505.450039
400.0,877,10507.95164
360.0,872,10510.404947
260.0,707,10512.494707
940.0,1948,10518.119861
480.0,1135,10521.343805
160.0,524,10522.72437
460.0,1041,10525.657626
380.0,879,10528.234253
480.0,1144,10531.493453
340.0,857,10534.017608
640.0,1519,10538.335209
380.0,881,10540.839752
400.0,940,10543.546362
180.0,635,10545.49075
260.0,731,10547.443519
380.0,914,10550.016135
280.0,748,10552.24632
460.0,1108,10555.418207
240.0,703,10557.506983
380.0,975,10560.273341
320.0,787,10562.350029
560.0,1298,10566.221482
380.0,999,10569.038805
340.0,789,10571.167647
420.0,1051,10574.1395
200.0,563,10575.633494
300.0,820,10578.042763
200.0,540,10579.573235
400.0,833,10581.905242
280.0,739,10584.071089
280.0,702,10586.117061
220.0,726,10588.131779
580.0,1299,10591.938123
380.0,954,10594.56651
280.0,740,10596.622594
220.0,689,10598.675663
220.0,572,10600.243509
360.0,957,10602.929012
520.0,1301,10606.673481
340.0,872,10609.027241
260.0,685,10611.151175
760.0,1733,10616.027028
220.0,602,10617.734272
260.0,718,10619.887381
220.0,662,10621.682795
200.0,633,10623.560149
160.0,594,10625.230301
460.0,1014,10628.100404
480.0,1351,10632.051652
320.0,923,10634.739283
720.0,1516,10639.038748
260.0,688,10641.087678
500.0,1082,10644.195354
340.0,819,10646.553575
540.0,1191,10649.978634
220.0,616,10651.619421
340.0,895,10654.150937
360.0,884,10656.770718
280.0,721,10658.921107
380.0,968,10661.575799
280.0,702,10663.504411
520.0,1234,10667.14944
480.0,1115,10670.313028
280.0,744,10672.412346
120.0,595,10674.264726
460.0,1133,10677.453151
440.0,1071,10680.512687
300.0,723,10682.499135
400.0,1068,10685.492774
220.0,606,10687.21512
580.0,1319,10690.912569
260.0,711,10693.031199
200.0,713,10695.127455
500.0,1145,10698.425163
260.0,722,10700.313194
240.0,670,10702.293667
240.0,771,10704.572484
360.0,1017,10707.489562
240.0,729,10709.458294
260.0,710,10711.505409
300.0,707,10713.602668
240.0,708,10715.491072
220.0,718,10717.567187
300.0,750,10719.811302
