#{"t_start": 1711818954.082277, "env_id": "ALE/Seaquest-v5"}
r,l,t
220.0,830,1399.322886
480.0,1516,1401.160551
480.0,1439,1402.916304
400.0,1419,1404.587812
560.0,1659,1407.139973
160.0,742,1408.299205
480.0,1487,1410.044101
400.0,1338,1411.675811
400.0,1415,1413.386012
300.0,1119,1414.714415
380.0,1371,1416.322203
480.0,1517,1418.337932
380.0,1306,1420.427048
320.0,1068,1421.702364
240.0,933,1422.796863
560.0,1925,1425.123177
280.0,908,1426.217091
380.0,1495,1427.976976
480.0,1515,1429.809561
260.0,926,1431.559339
420.0,1326,1433.248197
380.0,1371,1434.886937
500.0,1434,1436.654499
240.0,840,1437.658427
280.0,939,1438.818926
640.0,2145,1441.449779
520.0,1618,1444.132274
320.0,1086,1445.419173
360.0,1311,1446.949894
380.0,1375,1448.605728
600.0,1850,1450.822998
520.0,1770,1453.03536
460.0,1459,1455.279753
720.0,2207,1458.201096
520.0,1582,1460.105887
340.0,1227,1461.581397
360.0,1179,1462.988396
180.0,761,1463.914978
440.0,1419,1465.575869
460.0,1575,1468.264088
440.0,1283,1469.826255
300.0,1055,1471.100582
360.0,1278,1472.616347
360.0,1535,1474.440829
560.0,1551,1476.283824
440.0,1594,1478.26841
360.0,1225,1480.379661
440.0,1375,1482.04253
320.0,1176,1483.449974
520.0,1659,1485.439918
440.0,1538,1487.286943
340.0,1236,1488.750118
200.0,870,1489.798257
420.0,1396,1492.198868
160.0,682,1493.044041
620.0,1961,1495.387162
360.0,1182,1496.835335
460.0,1515,1498.686622
580.0,1883,1501.031237
440.0,1369,1502.943491
520.0,1743,1505.564536
560.0,1659,1507.597748
280.0,1127,1508.995699
400.0,1323,1510.547848
220.0,779,1511.491985
420.0,1216,1512.967769
200.0,736,1513.816058
540.0,1911,1516.899255
420.0,1423,1518.662167
380.0,1227,1520.116378
620.0,1812,1522.257083
460.0,1688,1524.311717
780.0,2239,1527.345918
420.0,1282,1529.297041
380.0,1278,1530.86132
220.0,795,1531.785628
360.0,1174,1533.184578
520.0,1454,1534.932934
400.0,1412,1536.629618
480.0,1597,1538.56541
320.0,1094,1540.570133
220.0,810,1541.50024
360.0,1126,1542.844869
460.0,1484,1544.631411
540.0,1662,1546.623501
540.0,1701,1548.667808
560.0,1783,1551.026077
420.0,1527,1553.381597
540.0,1662,1555.413424
440.0,1287,1556.940399
600.0,1887,1559.323781
700.0,2127,1561.89652
320.0,1160,1563.636454
380.0,1355,1565.620077
460.0,1596,1567.558772
640.0,1983,1569.968474
500.0,1613,1571.92104
300.0,1010,1573.149932
480.0,1526,1575.161639
560.0,1727,1577.801843
620.0,1866,1580.162264
380.0,1286,1581.693363
360.0,1242,1583.184836
480.0,1542,1585.038115
560.0,1761,1587.438423
440.0,1324,1589.535727
140.0,622,1590.270381
200.0,827,1591.291508
380.0,1229,1592.74912
240.0,883,1593.756536
400.0,1515,1595.57893
380.0,1423,1597.298288
660.0,1805,1599.749116
440.0,1323,1601.781363
340.0,1150,1603.147284
300.0,971,1604.311914
760.0,2180,1606.938793
340.0,1227,1608.405535
480.0,1548,1610.279866
520.0,1639,1612.966533
500.0,1622,1614.901018
520.0,1613,1616.85243
560.0,1709,1618.9536
460.0,1548,1620.838876
520.0,1572,1622.740974
600.0,1899,1625.798446
720.0,2231,1628.515266
180.0,716,1629.413639
240.0,956,1630.518492
260.0,975,1631.674102
380.0,1242,1633.168479
580.0,1859,1635.747335
440.0,1460,1638.018945
360.0,1247,1639.527901
320.0,1148,1640.912253
500.0,1495,1642.780788
560.0,1718,1644.812675
500.0,1543,1646.681566
600.0,2013,1649.949031
600.0,1807,1652.14348
520.0,1655,1654.166138
600.0,1679,1656.232452
580.0,2054,1658.695334
760.0,2167,1662.038086
520.0,1695,1664.116857
700.0,1950,1666.483124
560.0,1711,1668.542434
700.0,2151,1671.128111
700.0,2215,1674.493177
480.0,1498,1676.299383
720.0,2191,1678.964189
740.0,2183,1681.677835
560.0,1807,1684.243634
560.0,1990,1687.126951
420.0,1391,1688.831475
420.0,1423,1690.551112
480.0,1598,1692.499418
580.0,1804,1694.663701
440.0,1455,1696.948499
640.0,1927,1699.55375
700.0,2119,1702.094908
560.0,1823,1704.280944
