#{"t_start": 1711491962.7231817, "env_id": "None"}
r,l,t
280.0,650,9478.498401
120.0,477,9479.673887
160.0,574,9481.029553
180.0,548,9482.366947
200.0,525,9483.908834
180.0,546,9485.238832
160.0,488,9486.687881
180.0,631,9488.161199
160.0,514,9489.41524
220.0,571,9491.040483
140.0,442,9492.145331
140.0,501,9493.493323
200.0,566,9495.034972
220.0,571,9496.402145
140.0,475,9497.611541
100.0,428,9498.877157
300.0,757,9500.761353
140.0,506,9501.997558
180.0,546,9503.303468
140.0,443,9504.640251
200.0,666,9506.264316
220.0,609,9508.047091
280.0,695,9509.855119
340.0,883,9512.236507
180.0,480,9513.353914
280.0,693,9514.990861
160.0,451,9516.214457
160.0,500,9517.603672
180.0,498,9518.764862
280.0,685,9520.515107
340.0,842,9522.796781
120.0,476,9523.906855
280.0,734,9525.947883
180.0,551,9527.360467
140.0,477,9528.501769
140.0,455,9529.684155
140.0,476,9530.87764
320.0,861,9533.234066
260.0,604,9535.012693
180.0,476,9536.214986
340.0,671,9537.899881
200.0,675,9539.535259
220.0,683,9541.485232
140.0,459,9542.694426
600.0,986,9545.439109
240.0,538,9546.989941
240.0,631,9548.60461
180.0,515,9549.842953
160.0,484,9551.017823
180.0,704,9552.727151
180.0,535,9554.018103
340.0,833,9556.409147
240.0,603,9557.866515
160.0,585,9559.28649
120.0,500,9560.784219
320.0,1002,9563.267931
240.0,673,9565.199333
140.0,458,9566.345551
200.0,570,9567.981088
200.0,575,9569.484323
200.0,583,9570.87972
140.0,523,9572.428718
240.0,605,9574.00447
180.0,529,9575.281846
260.0,584,9576.901902
180.0,480,9578.276753
340.0,808,9580.561983
300.0,996,9582.925974
140.0,484,9584.091183
100.0,513,9585.409452
240.0,664,9587.250991
260.0,642,9588.937568
200.0,715,9591.035009
180.0,506,9592.287237
100.0,502,9593.492384
80.0,532,9594.764696
120.0,519,9596.197303
160.0,554,9597.744284
160.0,475,9598.905389
200.0,519,9600.218848
120.0,500,9601.774742
200.0,701,9603.470649
180.0,551,9604.817088
140.0,496,9606.330347
240.0,537,9607.627485
180.0,665,9609.230011
180.0,567,9610.588216
140.0,480,9612.05981
160.0,529,9613.436415
180.0,480,9614.602332
280.0,757,9616.42005
200.0,545,9617.982112
440.0,1224,9620.993387
160.0,452,9622.464974
320.0,728,9624.531694
240.0,923,9627.021915
200.0,553,9628.644844
180.0,492,9629.87516
300.0,868,9631.978754
220.0,549,9633.804781
220.0,986,9636.553734
120.0,443,9637.646319
240.0,571,9639.000406
240.0,768,9640.893698
200.0,567,9642.613724
280.0,875,9644.792061
160.0,570,9646.369834
180.0,477,9647.687322
180.0,520,9648.953774
220.0,567,9650.39018
160.0,603,9652.083684
200.0,584,9653.469094
160.0,471,9654.666416
220.0,599,9656.18924
200.0,607,9657.97624
200.0,551,9659.317474
200.0,531,9660.577027
140.0,543,9662.216466
160.0,454,9663.296337
160.0,507,9664.523542
160.0,476,9665.727104
200.0,656,9667.471348
400.0,881,9669.750614
160.0,504,9670.972895
140.0,439,9672.29109
260.0,715,9674.22212
380.0,871,9676.665188
160.0,478,9678.077413
160.0,476,9679.405165
220.0,692,9681.087035
240.0,637,9682.654695
140.0,468,9683.894867
180.0,585,9685.51362
200.0,480,9686.683707
240.0,661,9688.419831
160.0,530,9689.900604
160.0,474,9691.063251
320.0,836,9693.432981
240.0,553,9694.887025
160.0,483,9696.072152
420.0,1017,9698.844001
200.0,533,9700.184134
180.0,538,9701.489379
140.0,460,9702.61587
140.0,463,9703.888367
160.0,699,9705.768336
140.0,476,9706.904578
240.0,856,9709.47036
140.0,594,9711.363176
160.0,568,9712.865611
140.0,473,9714.145154
180.0,516,9715.594642
200.0,520,9716.855884
120.0,509,9718.099558
160.0,558,9719.456004
200.0,609,9720.957684
160.0,526,9722.545816
260.0,732,9724.372581
160.0,463,9725.459763
220.0,603,9727.018877
400.0,926,9729.549932
140.0,636,9731.085985
240.0,608,9732.85961
220.0,811,9734.882596
160.0,555,9736.241006
200.0,582,9737.634279
380.0,960,9740.296152
140.0,514,9741.547701
180.0,459,9742.653762
140.0,505,9744.013393
120.0,462,9745.434061
160.0,487,9746.605932
220.0,628,9748.454567
240.0,700,9750.220675
120.0,420,9751.456427
180.0,458,9752.581957
180.0,470,9753.72637
160.0,516,9755.016651
280.0,634,9756.71736
120.0,464,9757.989178
300.0,700,9759.89762
180.0,565,9761.349971
160.0,426,9762.386794
320.0,786,9764.486384
140.0,507,9765.813167
160.0,582,9767.460248
160.0,447,9768.667404
140.0,537,9770.050468
180.0,580,9771.663565
440.0,1119,9774.408117
220.0,583,9775.813993
280.0,856,9778.254781
280.0,764,9780.203942
220.0,644,9781.756037
240.0,665,9783.373552
200.0,671,9785.059937
140.0,459,9786.383513
180.0,512,9787.611644
300.0,960,9790.283491
140.0,543,9791.572128
260.0,599,9793.043702
160.0,497,9794.32609
280.0,822,9796.504225
220.0,554,9797.838937
100.0,531,9799.468931
240.0,680,9801.165599
280.0,734,9802.952504
220.0,638,9804.578893
180.0,502,9806.094192
240.0,621,9807.587405
320.0,771,9809.615976
220.0,633,9811.415691
200.0,651,9812.988701
100.0,441,9814.223073
260.0,671,9816.018163
260.0,641,9817.553261
140.0,445,9818.645902
160.0,515,9820.022334
140.0,430,9821.262228
160.0,495,9822.551582
140.0,507,9823.772867
140.0,476,9825.167825
240.0,584,9826.62481
120.0,470,9827.767321
280.0,747,9829.624593
240.0,652,9831.496726
160.0,497,9832.804308
120.0,479,9834.174764
160.0,532,9835.583993
260.0,781,9837.472833
160.0,568,9839.168164
140.0,491,9840.356954
100.0,489,9841.792812
140.0,474,9842.975477
180.0,587,9844.525606
240.0,616,9846.269732
160.0,522,9847.613077
160.0,481,9848.787433
160.0,507,9850.12218
140.0,607,9851.769989
180.0,470,9852.919845
240.0,747,9854.805784
220.0,716,9856.696746
200.0,519,9858.117203
160.0,607,9859.578137
180.0,525,9860.82775
360.0,813,9863.092283
140.0,515,9864.394788
200.0,981,9866.942024
220.0,603,9868.592724
160.0,554,9869.926468
120.0,442,9871.078991
180.0,565,9872.684844
540.0,1305,9876.018534
180.0,441,9877.31739
340.0,862,9879.481831
120.0,440,9880.685265
160.0,446,9881.96477
220.0,632,9883.471164
180.0,474,9884.609104
180.0,499,9885.817697
260.0,789,9888.094701
260.0,673,9889.762938
140.0,450,9890.940379
180.0,523,9892.409142
120.0,507,9893.647543
220.0,604,9895.149107
160.0,527,9896.412497
180.0,475,9897.839269
260.0,921,9900.39169
160.0,572,9902.068827
140.0,442,9903.3032
280.0,687,9905.178053
200.0,552,9906.817586
200.0,658,9908.521494
140.0,507,9909.719774
280.0,718,9911.510955
200.0,502,9913.049158
180.0,573,9914.506462
320.0,631,9916.033629
180.0,627,9917.507983
120.0,444,9918.852641
280.0,686,9920.579136
160.0,471,9921.774729
160.0,505,9923.185975
220.0,629,9924.849353
160.0,603,9926.284962
200.0,538,9927.801703
140.0,507,9929.127991
120.0,423,9930.151179
180.0,546,9931.520226
160.0,501,9933.021191
180.0,508,9934.296994
280.0,780,9936.200491
200.0,579,9937.596591
200.0,494,9938.778404
240.0,678,9940.449023
140.0,448,9941.807138
220.0,522,9943.187057
160.0,526,9944.796909
280.0,732,9946.623824
340.0,891,9949.031452
160.0,448,9950.302936
180.0,478,9951.560973
280.0,609,9953.146678
160.0,461,9954.521107
320.0,847,9956.536477
300.0,937,9959.117778
200.0,571,9960.507985
160.0,487,9961.707321
220.0,614,9963.515583
180.0,573,9964.896934
180.0,485,9966.120547
240.0,657,9967.688388
180.0,537,9968.952992
180.0,562,9970.32695
160.0,470,9971.467035
200.0,631,9973.202975
160.0,441,9974.366035
280.0,752,9976.568544
240.0,632,9978.177569
100.0,465,9979.569391
120.0,521,9980.860932
240.0,754,9982.729457
180.0,439,9983.838904
120.0,524,9985.328334
140.0,465,9986.54135
240.0,656,9988.469374
140.0,469,9989.680406
160.0,481,9990.84813
220.0,656,9992.397678
100.0,441,9993.497095
160.0,464,9994.592872
200.0,651,9996.48219
120.0,444,9997.560588
180.0,551,9999.149929
160.0,510,10000.497428
140.0,473,10001.645586
340.0,782,10003.517316
140.0,509,10004.960592
160.0,462,10006.246777
160.0,472,10007.39128
120.0,443,10008.495809
180.0,538,10010.203482
200.0,545,10011.586276
140.0,498,10013.092459
120.0,506,10014.329318
140.0,502,10015.5612
140.0,449,10016.644789
100.0,418,10017.73952
220.0,581,10019.380687
160.0,472,10020.522227
200.0,537,10021.799622
140.0,504,10023.096797
200.0,588,10024.78546
160.0,449,10025.938765
160.0,534,10027.21943
140.0,480,10028.403998
200.0,511,10029.675453
120.0,442,10030.987149
120.0,463,10032.145454
200.0,549,10033.664689
100.0,446,10034.93516
220.0,540,10036.398296
120.0,646,10038.122278
160.0,533,10039.381079
180.0,560,10041.002301
120.0,462,10042.245879
240.0,586,10043.695319
140.0,482,10044.843018
200.0,568,10046.2687
200.0,561,10047.93047
220.0,535,10049.239354
140.0,471,10050.347209
160.0,593,10052.085324
200.0,463,10053.249837
140.0,552,10054.585783
160.0,455,10055.766202
180.0,528,10057.31313
200.0,533,10058.619423
200.0,588,10060.100053
200.0,523,10061.604483
140.0,533,10062.850385
200.0,651,10064.454896
180.0,602,10066.186674
260.0,612,10067.674047
120.0,477,10068.916455
160.0,515,10070.44772
160.0,467,10071.568287
160.0,447,10072.652571
220.0,573,10074.011632
260.0,650,10075.804189
180.0,493,10077.162703
140.0,444,10078.279176
140.0,459,10079.446786
320.0,804,10081.735142
180.0,534,10083.004966
200.0,577,10084.542959
280.0,638,10086.307766
220.0,530,10087.58569
180.0,510,10088.932256
160.0,537,10090.548661
80.0,447,10091.610592
140.0,520,10092.869386
100.0,449,10093.957068
180.0,580,10095.517658
140.0,733,10097.426117
140.0,464,10098.539611
200.0,562,10100.098859
140.0,454,10101.308655
120.0,531,10102.745108
380.0,891,10105.121134
160.0,459,10106.245938
180.0,477,10107.595216
300.0,818,10109.71273
240.0,617,10111.193618
140.0,496,10112.682262
200.0,484,10113.96565
220.0,563,10115.304399
160.0,646,10117.121279
160.0,513,10118.392216
140.0,474,10119.566004
120.0,451,10120.749743
220.0,546,10122.2757
140.0,490,10123.446005
160.0,481,10124.636449
140.0,473,10126.072738
140.0,523,10127.392058
140.0,492,10128.777123
120.0,478,10130.048129
180.0,583,10131.408799
140.0,543,10132.716732
160.0,528,10133.994673
80.0,495,10135.239492
120.0,438,10136.525889
120.0,562,10137.967249
160.0,641,10139.514069
200.0,621,10141.422738
180.0,476,10142.597825
200.0,552,10143.913003
100.0,423,10144.924763
140.0,502,10146.231198
160.0,534,10147.813428
120.0,493,10148.998695
140.0,501,10150.195248
180.0,620,10152.005481
120.0,522,10153.279371
140.0,592,10154.704235
140.0,508,10156.146871
200.0,562,10157.642906
100.0,460,10158.983226
160.0,576,10160.478753
160.0,474,10161.652702
140.0,498,10162.861428
240.0,514,10164.102695
140.0,508,10165.34541
100.0,520,10166.590042
120.0,475,10167.873638
180.0,527,10169.381319
100.0,470,10170.737492
100.0,431,10171.978913
160.0,636,10173.509037
180.0,647,10175.083768
160.0,527,10176.394225
200.0,616,10178.172704
240.0,531,10179.53393
140.0,460,10180.652075
280.0,707,10182.676974
220.0,563,10184.036409
180.0,475,10185.145616
200.0,583,10186.896889
300.0,820,10189.127155
120.0,465,10190.485536
180.0,676,10192.34906
160.0,448,10193.588193
260.0,713,10195.297588
120.0,465,10196.415491
140.0,429,10197.479666
140.0,438,10198.811255
120.0,498,10200.020868
220.0,578,10201.669232
200.0,614,10203.270603
220.0,534,10204.625359
120.0,459,10205.751969
120.0,426,10206.801824
200.0,492,10208.023632
160.0,444,10209.379256
140.0,465,10210.553994
160.0,473,10211.694773
180.0,561,10213.259426
100.0,421,10214.450447
160.0,589,10216.082076
120.0,464,10217.653755
200.0,704,10221.239579
140.0,456,10222.390037
140.0,454,10223.496377
260.0,672,10225.402295
160.0,448,10226.671483
260.0,684,10228.320008
200.0,602,10229.985805
200.0,560,10231.506976
220.0,557,10232.88353
200.0,724,10234.638361
160.0,607,10236.174059
160.0,510,10237.610836
140.0,463,10238.910492
160.0,559,10240.474427
160.0,557,10241.939013
100.0,472,10243.164508
180.0,473,10244.534333
100.0,490,10245.731576
140.0,501,10246.939585
140.0,470,10248.361259
180.0,529,10249.738558
160.0,591,10251.195609
180.0,581,10252.557436
160.0,594,10254.199966
160.0,516,10255.58013
160.0,547,10256.951837
200.0,514,10258.314044
160.0,492,10259.721299
120.0,474,10260.892278
160.0,608,10262.35231
160.0,425,10263.626568
160.0,461,10264.820543
260.0,697,10266.518327
200.0,538,10267.839134
180.0,489,10269.282952
140.0,482,10270.585661
240.0,750,10272.390656
160.0,479,10273.678114
220.0,780,10275.757978
200.0,538,10277.119437
140.0,452,10278.291403
120.0,476,10279.7212
140.0,466,10281.022951
140.0,498,10282.209551
120.0,491,10283.414935
120.0,450,10284.792449
220.0,620,10286.390986
140.0,436,10287.456238
220.0,581,10288.882723
160.0,479,10290.037785
340.0,861,10292.498776
140.0,591,10293.983415
280.0,789,10296.244551
140.0,479,10297.56724
140.0,477,10298.951155
100.0,494,10300.155185
140.0,472,10301.621047
160.0,508,10302.915266
100.0,535,10304.20918
100.0,504,10305.601709
180.0,642,10307.313206
100.0,441,10308.362388
160.0,500,10309.732319
160.0,549,10311.19056
260.0,842,10313.506732
160.0,465,10314.648126
220.0,603,10316.338286
180.0,510,10317.66986
220.0,636,10319.437257
180.0,678,10321.198888
240.0,557,10322.537243
200.0,542,10323.821394
200.0,489,10325.28573
220.0,604,10326.91155
200.0,559,10328.246652
280.0,818,10330.572665
300.0,703,10332.282114
180.0,558,10333.617112
120.0,491,10334.80309
320.0,791,10337.093488
260.0,763,10339.369075
260.0,551,10341.185395
220.0,682,10342.812076
240.0,701,10344.702672
180.0,486,10346.027991
160.0,489,10347.268935
240.0,652,10348.843036
160.0,495,10350.050894
380.0,892,10352.532981
160.0,538,10353.863361
160.0,503,10355.209783
180.0,478,10356.568765
160.0,461,10357.800903
160.0,543,10359.423048
100.0,576,10360.808476
180.0,481,10362.008471
160.0,594,10363.774
180.0,637,10365.349513
320.0,809,10367.565947
340.0,632,10369.150215
160.0,473,10370.510022
180.0,472,10371.801377
140.0,521,10373.054205
220.0,828,10375.084025
140.0,551,10376.584105
200.0,526,10378.012969
140.0,633,10379.538146
160.0,495,10380.896321
160.0,489,10382.303408
220.0,691,10383.966952
180.0,485,10385.148968
160.0,488,10386.33417
100.0,473,10387.782901
240.0,839,10389.833909
140.0,468,10390.97899
140.0,644,10392.925369
140.0,457,10394.122813
100.0,449,10395.514464
200.0,615,10396.987339
300.0,782,10399.055681
160.0,549,10400.56361
120.0,479,10401.717072
260.0,626,10403.198162
120.0,497,10404.455882
220.0,802,10406.519438
260.0,574,10408.093636
160.0,512,10409.322016
420.0,999,10412.026312
100.0,493,10413.263495
220.0,565,10414.626449
140.0,442,10415.909935
200.0,539,10417.396779
120.0,430,10418.458126
220.0,562,10419.834756
200.0,677,10421.473573
300.0,729,10423.365805
220.0,657,10425.1865
200.0,495,10426.613126
160.0,526,10428.019304
220.0,523,10429.304496
200.0,631,10430.823635
200.0,574,10432.282504
140.0,473,10433.681078
180.0,500,10434.886626
120.0,442,10435.974161
220.0,545,10437.624041
160.0,478,10438.834822
140.0,469,10439.944067
140.0,502,10441.183666
280.0,658,10442.829913
180.0,516,10444.323417
120.0,487,10445.500223
240.0,528,10446.743963
220.0,579,10448.529896
160.0,507,10449.750491
120.0,493,10450.947009
180.0,525,10452.200858
200.0,549,10453.639704
160.0,604,10455.297314
240.0,704,10457.010792
180.0,522,10458.591604
240.0,591,10460.171496
160.0,671,10461.797621
180.0,743,10463.898546
120.0,453,10464.962772
160.0,479,10466.400656
340.0,797,10468.429742
160.0,443,10469.751251
220.0,563,10471.151984
340.0,794,10473.390514
160.0,504,10474.61666
160.0,471,10475.77142
160.0,537,10477.061206
160.0,512,10478.604507
140.0,525,10479.901206
120.0,511,10481.146983
220.0,740,10483.015187
140.0,461,10484.365103
140.0,457,10485.549875
180.0,641,10487.104602
240.0,569,10488.760987
180.0,475,10490.005313
140.0,512,10491.232332
140.0,436,10492.268293
180.0,520,10493.913012
280.0,794,10495.840775
180.0,522,10497.106157
180.0,595,10498.639383
200.0,651,10500.444755
200.0,691,10502.33308
200.0,541,10503.773242
120.0,527,10505.33487
160.0,673,10507.086797
140.0,536,10508.357937
100.0,603,10510.127838
200.0,608,10511.651512
260.0,582,10513.049876
120.0,505,10514.493026
140.0,466,10515.719939
140.0,459,10517.047137
160.0,600,10518.787683
100.0,475,10520.49294
380.0,824,10522.725419
340.0,764,10524.844626
120.0,599,10526.600631
140.0,471,10527.857192
220.0,634,10529.654091
160.0,491,10530.97226
140.0,513,10532.209288
280.0,718,10533.926959
140.0,549,10535.252751
140.0,508,10536.48609
200.0,559,10537.85587
220.0,749,10539.822151
300.0,707,10541.750589
320.0,808,10543.707589
160.0,527,10544.952848
180.0,680,10546.931067
160.0,509,10548.199111
120.0,447,10549.307574
160.0,509,10550.798092
160.0,531,10552.173734
220.0,639,10553.736221
220.0,697,10555.443979
300.0,828,10557.825766
360.0,928,10560.103544
200.0,574,10561.879376
260.0,775,10563.882923
220.0,540,10565.386109
220.0,631,10566.925995
420.0,1152,10569.8144
180.0,586,10571.534444
520.0,1265,10574.753788
260.0,675,10576.526322
240.0,635,10578.09658
200.0,636,10579.664658
680.0,1680,10584.484359
400.0,1069,10587.398335
320.0,879,10589.543651
240.0,650,10591.272038
380.0,1019,10593.963909
260.0,731,10595.947067
360.0,986,10598.463076
480.0,1274,10601.696012
340.0,992,10604.431593
260.0,816,10606.660411
260.0,808,10608.618373
260.0,798,10610.855161
260.0,780,10612.901409
340.0,890,10615.360895
260.0,714,10617.302794
220.0,666,10618.919796
240.0,638,10620.468609
300.0,762,10622.636752
140.0,491,10623.856142
180.0,491,10625.042014
140.0,460,10626.182391
100.0,453,10627.439611
120.0,450,10628.679499
260.0,764,10630.534256
160.0,579,10632.094635
200.0,537,10633.57236
160.0,536,10634.877942
600.0,1263,10638.277918
160.0,579,10639.671268
300.0,793,10641.941234
200.0,509,10643.179905
300.0,767,10645.106604
440.0,989,10647.749367
140.0,483,10648.983333
240.0,646,10650.838221
200.0,651,10652.453065
240.0,635,10654.30128
220.0,673,10655.92396
300.0,847,10658.203596
340.0,961,10660.625775
420.0,1070,10663.470846
320.0,867,10665.977445
480.0,1114,10668.69629
140.0,487,10669.86786
220.0,733,10671.928393
240.0,627,10673.520399
220.0,588,10674.933345
200.0,540,10676.587135
360.0,911,10678.794565
300.0,763,10680.726686
140.0,466,10681.99639
180.0,488,10683.338565
160.0,564,10684.730536
200.0,592,10686.781452
120.0,512,10688.752729
340.0,787,10690.682267
280.0,818,10692.904492
140.0,491,10694.211692
120.0,481,10695.340753
100.0,441,10696.514142
120.0,431,10697.773523
200.0,638,10699.397752
220.0,566,10700.797038
180.0,468,10701.900386
180.0,563,10703.507959
260.0,761,10705.470253
320.0,936,10707.93709
160.0,515,10709.322638
180.0,494,10710.576625
180.0,515,10711.887746
200.0,556,10713.453812
160.0,467,10714.577157
280.0,832,10716.749255
160.0,512,10718.189999
200.0,474,10719.322022
160.0,456,10720.468623
140.0,511,10721.723714
200.0,549,10723.301349
180.0,516,10724.61718
240.0,733,10726.37113
260.0,765,10728.589027
140.0,483,10729.807567
160.0,476,10730.98411
160.0,598,10732.812353
180.0,484,10733.964788
120.0,427,10735.231423
160.0,512,10736.576262
140.0,442,10737.629998
120.0,435,10738.691681
320.0,925,10741.189192
200.0,586,10742.752909
160.0,453,10743.896472
180.0,540,10745.209248
200.0,575,10746.638317
180.0,575,10748.1276
260.0,667,10750.002979
280.0,788,10751.908009
280.0,748,10753.737026
260.0,676,10755.734427
160.0,541,10757.101847
160.0,533,10758.644545
380.0,1114,10761.375519
260.0,671,10763.058101
180.0,493,10764.535004
180.0,544,10765.955845
660.0,1305,10769.438531
200.0,567,10771.00557
300.0,914,10773.447479
180.0,549,10774.768068
200.0,653,10776.344328
220.0,636,10778.253035
260.0,666,10779.993927
160.0,569,10781.613125
300.0,854,10783.690276
180.0,465,10784.779929
440.0,1030,10787.616269
160.0,508,10789.036431
260.0,651,10790.875281
140.0,472,10792.039277
160.0,513,10793.303601
160.0,545,10794.884924
420.0,1023,10797.380201
280.0,714,10799.491741
300.0,888,10801.673124
180.0,522,10803.172621
300.0,813,10805.255048
200.0,589,10807.006395
280.0,785,10808.90471
160.0,474,10810.055787
300.0,750,10812.143549
320.0,878,10814.432389
180.0,495,10815.901662
140.0,455,10817.015963
120.0,461,10818.117957
220.0,516,10819.525366
160.0,478,10820.867733
320.0,769,10822.798729
260.0,603,10824.26263
140.0,490,10825.602511
180.0,538,10827.051465
160.0,538,10828.349177
160.0,487,10829.562853
300.0,882,10831.998045
220.0,622,10833.57321
120.0,449,10834.639771
140.0,477,10835.956374
220.0,569,10837.590379
140.0,505,10838.804223
260.0,740,10840.769648
180.0,568,10842.338407
180.0,472,10843.631326
200.0,509,10845.052925
200.0,699,10846.915518
240.0,660,10848.681543
180.0,535,10849.979656
160.0,567,10851.372611
160.0,592,10852.818967
140.0,477,10854.032238
160.0,534,10855.380133
160.0,571,10857.013048
220.0,708,10858.724963
220.0,588,10860.292969
220.0,615,10861.955582
120.0,490,10863.144778
140.0,492,10864.363031
160.0,449,10865.774498
160.0,539,10867.06366
180.0,538,10868.631596
140.0,477,10869.904639
300.0,999,10872.542578
180.0,515,10873.953442
280.0,576,10875.319844
180.0,449,10876.473308
160.0,468,10877.885644
140.0,502,10879.12899
140.0,515,10880.364654
140.0,425,10881.562779
180.0,516,10882.982818
160.0,507,10884.21179
140.0,462,10885.318064
140.0,474,10886.471001
160.0,481,10887.927529
180.0,485,10889.169319
180.0,566,10890.705145
120.0,477,10892.001751
200.0,578,10893.374859
100.0,489,10894.618726
120.0,467,10896.033328
360.0,747,10897.888539
160.0,479,10899.062077
180.0,567,10900.449821
240.0,562,10902.133478
120.0,586,10903.533633
160.0,534,10904.842726
160.0,453,10905.921299
140.0,455,10907.167325
220.0,717,10909.083947
140.0,493,10910.699159
140.0,505,10912.016634
200.0,551,10913.35158
140.0,479,10914.632331
180.0,461,10916.004165
140.0,486,10917.171504
200.0,710,10919.192146
160.0,507,10920.431224
180.0,507,10921.725216
140.0,473,10923.158408
260.0,685,10924.82438
160.0,479,10926.041454
160.0,477,10927.453991
200.0,546,10928.853998
160.0,458,10929.906178
200.0,516,10931.149477
200.0,552,10932.585251
160.0,484,10934.054033
120.0,453,10935.13678
360.0,848,10937.400694
140.0,502,10938.824015
160.0,533,10940.113236
200.0,537,10941.449337
180.0,500,10942.959629
120.0,448,10944.035525
160.0,481,10945.21136
160.0,511,10946.596357
140.0,455,10947.883909
260.0,685,10949.766338
260.0,625,10951.426227
160.0,572,10953.08248
140.0,446,10954.268154
140.0,476,10955.417839
200.0,532,10956.768538
280.0,656,10958.609042
280.0,805,10960.592874
380.0,874,10963.017198
160.0,464,10964.133193
120.0,432,10965.223127
220.0,646,10967.073934
180.0,552,10968.405769
160.0,489,10969.607025
140.0,496,10971.120872
180.0,586,10972.641276
320.0,840,10974.688162
280.0,829,10976.896679
100.0,423,10978.075673
220.0,572,10979.421648
220.0,652,10981.03803
220.0,549,10982.523702
160.0,463,10983.853606
200.0,584,10985.295715
120.0,486,10986.484056
160.0,521,10988.005811
180.0,554,10989.383318
160.0,540,10990.675748
200.0,550,10992.036984
200.0,710,10994.1039
180.0,679,10995.801328
200.0,699,10997.533131
200.0,507,10999.069099
160.0,468,11000.219015
140.0,450,11001.293178
180.0,496,11002.706241
120.0,471,11003.998513
160.0,602,11005.481086
120.0,451,11006.589344
120.0,441,11007.619904
300.0,853,11010.035749
160.0,491,11011.200767
240.0,574,11012.634712
140.0,478,11014.0697
120.0,458,11015.190738
180.0,551,11016.810999
240.0,636,11018.414314
320.0,780,11020.260876
360.0,861,11022.370795
200.0,603,11024.059553
140.0,457,11025.267236
200.0,570,11026.705683
200.0,541,11028.106753
120.0,465,11029.408603
240.0,597,11031.033527
340.0,992,11033.647921
180.0,507,11034.874367
160.0,489,11036.305142
260.0,635,11037.987337
260.0,651,11039.885437
240.0,653,11041.491631
140.0,476,11042.636094
140.0,463,11043.758206
140.0,525,11045.273282
300.0,902,11047.519068
340.0,910,11050.053094
180.0,537,11051.383873
300.0,769,11053.251782
220.0,572,11054.643637
340.0,808,11056.590079
200.0,614,11058.084419
320.0,883,11060.542545
300.0,843,11062.655249
160.0,463,11063.840296
320.0,669,11065.733892
160.0,571,11067.155359
160.0,457,11068.238374
340.0,874,11070.67555
120.0,442,11071.804325
360.0,914,11074.0173
200.0,550,11075.598569
180.0,498,11076.894294
300.0,764,11079.203977
140.0,440,11080.237274
260.0,716,11082.318574
200.0,538,11083.655495
200.0,553,11085.06261
200.0,798,11087.266606
340.0,728,11089.033507
160.0,449,11090.107772
200.0,569,11091.608571
380.0,1040,11094.567028
260.0,699,11096.434063
160.0,544,11097.774702
200.0,549,11099.11795
300.0,704,11101.006051
100.0,418,11102.138871
260.0,661,11103.776583
140.0,461,11105.023621
160.0,542,11106.553455
220.0,557,11107.925476
220.0,710,11109.757291
260.0,645,11111.517632
160.0,601,11112.981342
120.0,513,11114.215981
280.0,658,11116.032826
320.0,704,11117.888744
320.0,970,11120.550726
280.0,883,11123.0182
180.0,526,11124.275005
320.0,871,11126.405974
200.0,675,11128.399273
340.0,932,11130.801248
140.0,446,11131.864857
240.0,653,11133.507089
220.0,684,11135.43982
160.0,536,11136.807069
260.0,886,11139.235938
160.0,509,11140.492926
240.0,603,11142.239343
240.0,580,11143.695247
180.0,495,11144.889376
160.0,540,11146.489305
200.0,507,11147.856893
260.0,715,11149.857973
240.0,685,11151.557647
220.0,562,11152.908473
260.0,911,11155.132888
240.0,861,11157.630621
180.0,668,11159.316699
320.0,778,11161.463226
340.0,816,11163.580224
180.0,547,11164.912091
200.0,523,11166.502876
140.0,474,11167.676602
180.0,478,11168.854519
300.0,892,11171.026503
240.0,724,11173.071832
160.0,487,11174.267462
320.0,866,11176.376707
380.0,1048,11179.254052
180.0,555,11180.75379
240.0,636,11182.581664
300.0,889,11184.75135
180.0,563,11186.134238
160.0,489,11187.593128
160.0,481,11188.784316
140.0,487,11190.363724
280.0,717,11192.555897
280.0,721,11194.359365
300.0,689,11196.048284
100.0,442,11197.242462
140.0,440,11198.518633
160.0,520,11199.807769
180.0,519,11201.07677
340.0,1097,11204.107413
160.0,477,11205.291773
280.0,748,11207.448065
200.0,762,11209.473745
300.0,925,11212.047084
220.0,621,11213.851692
160.0,484,11215.020092
220.0,605,11216.565466
120.0,481,11218.044097
180.0,472,11219.190657
160.0,472,11220.323218
220.0,714,11222.359371
160.0,558,11223.793702
180.0,443,11224.863923
160.0,520,11226.117062
200.0,584,11227.703954
220.0,619,11229.422682
300.0,963,11231.88976
200.0,529,11233.393203
160.0,520,11234.640843
160.0,496,11235.822178
160.0,500,11237.272301
220.0,521,11238.666389
160.0,521,11239.909715
140.0,595,11241.528875
160.0,444,11242.850852
280.0,953,11245.313994
260.0,691,11247.103545
160.0,546,11248.650804
260.0,784,11250.84852
160.0,510,11252.18607
220.0,580,11253.619058
400.0,1011,11256.404456
160.0,507,11257.803016
180.0,646,11259.591801
220.0,698,11261.325104
360.0,880,11263.78999
340.0,811,11265.759433
200.0,661,11267.354539
280.0,730,11269.116871
260.0,829,11271.549838
200.0,614,11273.186677
240.0,703,11275.062236
260.0,765,11276.913801
220.0,751,11278.810164
140.0,480,11280.225244
260.0,682,11281.922651
120.0,450,11283.117884
240.0,597,11284.853097
320.0,891,11287.002173
240.0,585,11288.669251
300.0,697,11290.483341
260.0,796,11292.737347
