#{"t_start": 1711550318.8228576, "env_id": "None"}
r,l,t
300.0,1019,1139.572063
300.0,815,1141.681142
360.0,1146,1144.535903
220.0,935,1147.098444
280.0,1047,1149.620024
380.0,1008,1152.021851
340.0,1173,1155.273345
360.0,1150,1158.134204
200.0,743,1159.950273
300.0,1027,1162.770281
220.0,762,1164.576617
200.0,748,1166.639602
200.0,677,1168.236597
240.0,817,1170.411182
280.0,853,1172.575169
380.0,1148,1175.280207
200.0,718,1176.957761
280.0,821,1178.947256
240.0,730,1180.937537
360.0,1036,1183.43985
100.0,463,1184.497999
260.0,826,1186.507252
100.0,445,1187.53894
140.0,539,1188.81655
460.0,1258,1191.827322
140.0,540,1193.315054
320.0,971,1195.83316
240.0,796,1197.908574
380.0,1215,1201.034074
520.0,1514,1204.739223
180.0,737,1206.617814
400.0,1135,1209.463345
260.0,844,1211.709098
340.0,985,1214.140301
440.0,1277,1217.351173
380.0,1138,1220.174567
240.0,809,1222.416775
400.0,1275,1225.474077
460.0,1423,1229.163732
260.0,853,1231.153101
340.0,970,1233.443506
320.0,971,1235.738729
460.0,1292,1239.184376
300.0,1050,1241.919149
380.0,1124,1244.64922
360.0,1160,1247.740867
520.0,1563,1251.705814
440.0,1263,1254.711979
300.0,863,1256.769861
300.0,983,1259.109354
260.0,827,1261.094002
600.0,1547,1265.170154
180.0,671,1266.846166
260.0,811,1269.050802
280.0,997,1271.787634
540.0,1450,1275.285738
180.0,685,1276.914887
360.0,1045,1279.366968
240.0,795,1281.283488
280.0,893,1283.732084
200.0,712,1285.409473
360.0,1016,1288.151664
200.0,733,1289.873738
200.0,747,1291.677062
200.0,745,1293.753007
440.0,1143,1296.456422
380.0,1117,1299.569042
600.0,1591,1303.630579
220.0,851,1305.801946
500.0,1418,1309.465031
340.0,1035,1311.9102
240.0,795,1314.029216
320.0,1058,1316.630737
560.0,1436,1320.260206
380.0,1172,1323.352007
340.0,1059,1326.335379
280.0,922,1328.632682
300.0,876,1330.710078
300.0,907,1332.857264
340.0,984,1335.206186
320.0,953,1337.833822
200.0,682,1339.506799
400.0,1091,1342.113941
240.0,860,1344.534037
120.0,502,1345.91714
320.0,1029,1348.617196
220.0,719,1350.351244
280.0,1018,1352.726095
220.0,751,1354.481826
360.0,1062,1357.035536
220.0,749,1359.25498
140.0,586,1360.649825
460.0,1360,1364.218797
380.0,1118,1367.060712
260.0,777,1369.108956
200.0,682,1370.709544
160.0,651,1372.531454
180.0,682,1374.119614
340.0,1162,1377.246886
200.0,685,1378.888376
120.0,492,1380.035871
200.0,720,1381.926046
300.0,946,1384.343159
180.0,685,1386.002845
280.0,825,1388.075743
200.0,717,1389.951265
220.0,773,1391.89964
320.0,1073,1394.706533
240.0,860,1396.734057
380.0,1095,1399.311662
260.0,788,1401.222769
220.0,730,1403.254931
240.0,730,1404.978427
300.0,974,1407.315571
500.0,1306,1410.726042
320.0,869,1412.804805
240.0,855,1415.186116
340.0,971,1417.474835
340.0,1050,1420.288229
320.0,953,1422.640682
420.0,1119,1425.587211
660.0,1721,1429.68962
420.0,1071,1432.199376
520.0,1462,1436.153079
260.0,927,1438.572232
420.0,1175,1441.335064
180.0,676,1442.892355
360.0,977,1445.563078
220.0,699,1447.545942
240.0,730,1449.303775
520.0,1335,1452.461812
320.0,1022,1455.406849
320.0,923,1457.840074
400.0,1147,1460.657921
400.0,1356,1464.165472
300.0,874,1466.236531
380.0,1051,1468.706454
280.0,841,1471.352342
300.0,952,1473.927461
260.0,893,1476.042759
180.0,625,1477.503015
520.0,1460,1481.392055
160.0,711,1483.065452
240.0,722,1484.841044
360.0,942,1487.034323
260.0,796,1489.270708
280.0,858,1491.334859
180.0,665,1492.899103
260.0,774,1495.056609
200.0,692,1496.697437
280.0,825,1498.744457
180.0,664,1500.695374
420.0,1116,1503.686028
320.0,864,1505.756529
200.0,668,1507.297259
300.0,908,1509.747608
320.0,966,1512.050909
240.0,645,1513.849474
200.0,748,1515.677002
280.0,880,1517.756313
260.0,944,1519.989437
220.0,761,1521.833802
320.0,892,1524.331491
180.0,677,1525.907639
280.0,882,1528.305662
220.0,764,1530.149579
540.0,1465,1533.962522
240.0,797,1535.929049
280.0,865,1538.187684
160.0,576,1539.658171
220.0,784,1541.535428
280.0,898,1543.62341
200.0,849,1545.984852
220.0,777,1547.834495
300.0,981,1550.113219
280.0,885,1552.189924
480.0,1474,1555.948647
260.0,859,1558.384274
220.0,695,1560.038665
360.0,1013,1562.412802
320.0,987,1565.049731
380.0,958,1567.300941
220.0,731,1569.18652
280.0,919,1571.575279
480.0,1227,1574.816916
200.0,681,1576.42346
340.0,1069,1579.266745
120.0,584,1580.700371
200.0,661,1582.310782
240.0,677,1584.057431
220.0,791,1586.20998
520.0,1418,1589.938965
300.0,896,1592.081718
360.0,1133,1594.73788
400.0,985,1597.071968
240.0,728,1599.144666
280.0,888,1601.311589
420.0,1002,1603.99916
360.0,1061,1606.500498
300.0,853,1608.482024
300.0,967,1610.961244
220.0,806,1613.048854
340.0,1010,1615.713667
340.0,970,1618.272159
480.0,1551,1622.213829
280.0,837,1624.506018
380.0,1125,1627.159112
240.0,767,1628.99343
240.0,782,1631.200542
420.0,1177,1634.122388
300.0,897,1636.515182
260.0,856,1638.517629
260.0,803,1640.446681
